"","artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"11","Lizzo","56oDRnqbIiwx4mymNEv7dS","6dFFcYQ8VhifgdKgYY5LYL","album","2019-04-19",2019,"day",0.681,0.488,0,-5.314,1,0.152,0.215,0.000766,0.11,0.628,132.077,"3MtLXxxfzxke0Zfe7qwYW3","https://api.spotify.com/v1/audio-analysis/3MtLXxxfzxke0Zfe7qwYW3",4,1,201618,FALSE,"https://api.spotify.com/v1/tracks/3MtLXxxfzxke0Zfe7qwYW3",FALSE,"Lingerie","https://p.scdn.co/mp3-preview/b06ffa40c5cfaa43613ac599d19a951de64ab1fc?cid=841bc9c803cd42d7ae6230b2f464867f",11,"track","spotify:track:3MtLXxxfzxke0Zfe7qwYW3","https://open.spotify.com/track/3MtLXxxfzxke0Zfe7qwYW3","Cuz I Love You","C","major","C major"
"12","Lizzo","56oDRnqbIiwx4mymNEv7dS","03GhhXKmJAZ7F0EdI5O9Eo","album","2019-04-18",2019,"day",0.565,0.659,1,-4.057,1,0.0489,0.0159,0,0.235,0.519,162.178,"752TIqQDjCGmYXaYALdR81","https://api.spotify.com/v1/audio-analysis/752TIqQDjCGmYXaYALdR81",3,1,180954,FALSE,"https://api.spotify.com/v1/tracks/752TIqQDjCGmYXaYALdR81",FALSE,"Cuz I Love You","https://p.scdn.co/mp3-preview/760e7af2ee3a8c1cdebfa20eec676cfef73b32ee?cid=841bc9c803cd42d7ae6230b2f464867f",1,"track","spotify:track:752TIqQDjCGmYXaYALdR81","https://open.spotify.com/track/752TIqQDjCGmYXaYALdR81","Cuz I Love You","C#","major","C# major"
"13","Lizzo","56oDRnqbIiwx4mymNEv7dS","03GhhXKmJAZ7F0EdI5O9Eo","album","2019-04-18",2019,"day",0.696,0.813,2,-3.042,1,0.074,0.012,0,0.339,0.806,144.019,"5sbvSKdYsgQ6Hci0wycj1I","https://api.spotify.com/v1/audio-analysis/5sbvSKdYsgQ6Hci0wycj1I",4,1,185338,FALSE,"https://api.spotify.com/v1/tracks/5sbvSKdYsgQ6Hci0wycj1I",FALSE,"Like a Girl","https://p.scdn.co/mp3-preview/09cb2708540813aeb8a33f3a4cd976402fc3e3da?cid=841bc9c803cd42d7ae6230b2f464867f",2,"track","spotify:track:5sbvSKdYsgQ6Hci0wycj1I","https://open.spotify.com/track/5sbvSKdYsgQ6Hci0wycj1I","Cuz I Love You","D","major","D major"
"14","Lizzo","56oDRnqbIiwx4mymNEv7dS","03GhhXKmJAZ7F0EdI5O9Eo","album","2019-04-18",2019,"day",0.766,0.885,0,-3.001,1,0.102,0.00666,0,0.348,0.831,119.908,"7FsS2Q9qu9PA9mBovBjoFD","https://api.spotify.com/v1/audio-analysis/7FsS2Q9qu9PA9mBovBjoFD",4,1,194935,FALSE,"https://api.spotify.com/v1/tracks/7FsS2Q9qu9PA9mBovBjoFD",FALSE,"Juice","https://p.scdn.co/mp3-preview/07a7e1e89387a094de08891ec00a468d59a20311?cid=841bc9c803cd42d7ae6230b2f464867f",3,"track","spotify:track:7FsS2Q9qu9PA9mBovBjoFD","https://open.spotify.com/track/7FsS2Q9qu9PA9mBovBjoFD","Cuz I Love You","C","major","C major"
"15","Lizzo","56oDRnqbIiwx4mymNEv7dS","03GhhXKmJAZ7F0EdI5O9Eo","album","2019-04-18",2019,"day",0.702,0.845,7,-4.854,1,0.0841,0.00485,0.000371,0.343,0.773,99.016,"6u3xaeXzTyfTuPW3d4MNwz","https://api.spotify.com/v1/audio-analysis/6u3xaeXzTyfTuPW3d4MNwz",4,1,176036,FALSE,"https://api.spotify.com/v1/tracks/6u3xaeXzTyfTuPW3d4MNwz",FALSE,"Soulmate","https://p.scdn.co/mp3-preview/3e17fa9c98dd0583d5f9043d7a53222c36c98d2a?cid=841bc9c803cd42d7ae6230b2f464867f",4,"track","spotify:track:6u3xaeXzTyfTuPW3d4MNwz","https://open.spotify.com/track/6u3xaeXzTyfTuPW3d4MNwz","Cuz I Love You","G","major","G major"
"16","Lizzo","56oDRnqbIiwx4mymNEv7dS","03GhhXKmJAZ7F0EdI5O9Eo","album","2019-04-18",2019,"day",0.674,0.542,8,-6.983,1,0.253,0.0476,0,0.0682,0.534,150.979,"5gxvc2tEFB3HTUJt6x3f7q","https://api.spotify.com/v1/audio-analysis/5gxvc2tEFB3HTUJt6x3f7q",3,1,231570,FALSE,"https://api.spotify.com/v1/tracks/5gxvc2tEFB3HTUJt6x3f7q",FALSE,"Jerome","https://p.scdn.co/mp3-preview/8f662de51ad3f613063baba18babe9c508e84be2?cid=841bc9c803cd42d7ae6230b2f464867f",5,"track","spotify:track:5gxvc2tEFB3HTUJt6x3f7q","https://open.spotify.com/track/5gxvc2tEFB3HTUJt6x3f7q","Cuz I Love You","G#","major","G# major"
"17","Lizzo","56oDRnqbIiwx4mymNEv7dS","03GhhXKmJAZ7F0EdI5O9Eo","album","2019-04-18",2019,"day",0.623,0.719,11,-3.331,0,0.0403,0.0383,0,0.247,0.722,131.027,"1sFD6y7sHnLuFCtVsYvuBw","https://api.spotify.com/v1/audio-analysis/1sFD6y7sHnLuFCtVsYvuBw",4,1,175952,FALSE,"https://api.spotify.com/v1/tracks/1sFD6y7sHnLuFCtVsYvuBw",FALSE,"Crybaby","https://p.scdn.co/mp3-preview/d9ef0675e835123cbb253a6a96bc37036306990e?cid=841bc9c803cd42d7ae6230b2f464867f",6,"track","spotify:track:1sFD6y7sHnLuFCtVsYvuBw","https://open.spotify.com/track/1sFD6y7sHnLuFCtVsYvuBw","Cuz I Love You","B","minor","B minor"
"18","Lizzo","56oDRnqbIiwx4mymNEv7dS","03GhhXKmJAZ7F0EdI5O9Eo","album","2019-04-18",2019,"day",0.826,0.739,1,-5.641,1,0.138,0.0594,1.13e-05,0.357,0.636,107.007,"3QsoNJGWPznvpN5JiyBbNJ","https://api.spotify.com/v1/audio-analysis/3QsoNJGWPznvpN5JiyBbNJ",4,1,175987,FALSE,"https://api.spotify.com/v1/tracks/3QsoNJGWPznvpN5JiyBbNJ",FALSE,"Tempo (feat. Missy Elliott)","https://p.scdn.co/mp3-preview/ccaad3f75c0a4a508bc774cf3c8788c42c58b2d9?cid=841bc9c803cd42d7ae6230b2f464867f",7,"track","spotify:track:3QsoNJGWPznvpN5JiyBbNJ","https://open.spotify.com/track/3QsoNJGWPznvpN5JiyBbNJ","Cuz I Love You","C#","major","C# major"
"19","Lizzo","56oDRnqbIiwx4mymNEv7dS","03GhhXKmJAZ7F0EdI5O9Eo","album","2019-04-18",2019,"day",0.863,0.728,2,-3.332,1,0.24,0.108,0,0.439,0.845,112.95,"41CvRb0KvGBNbT1hJm4eg3","https://api.spotify.com/v1/audio-analysis/41CvRb0KvGBNbT1hJm4eg3",4,1,143564,FALSE,"https://api.spotify.com/v1/tracks/41CvRb0KvGBNbT1hJm4eg3",FALSE,"Exactly How I Feel (feat. Gucci Mane)","https://p.scdn.co/mp3-preview/5accb02c97f3bee16392d1ab9d74d652e7478650?cid=841bc9c803cd42d7ae6230b2f464867f",8,"track","spotify:track:41CvRb0KvGBNbT1hJm4eg3","https://open.spotify.com/track/41CvRb0KvGBNbT1hJm4eg3","Cuz I Love You","D","major","D major"
"20","Lizzo","56oDRnqbIiwx4mymNEv7dS","03GhhXKmJAZ7F0EdI5O9Eo","album","2019-04-18",2019,"day",0.702,0.928,7,-2.039,1,0.199,0.0353,3.02e-06,0.192,0.556,129.894,"2yVCBbAzr5ze7AXOs7dgvq","https://api.spotify.com/v1/audio-analysis/2yVCBbAzr5ze7AXOs7dgvq",4,1,133058,FALSE,"https://api.spotify.com/v1/tracks/2yVCBbAzr5ze7AXOs7dgvq",FALSE,"Better in Color","https://p.scdn.co/mp3-preview/09e2b78d3e62046d47fa3e379f7772a046e48a2c?cid=841bc9c803cd42d7ae6230b2f464867f",9,"track","spotify:track:2yVCBbAzr5ze7AXOs7dgvq","https://open.spotify.com/track/2yVCBbAzr5ze7AXOs7dgvq","Cuz I Love You","G","major","G major"
"21","Lizzo","56oDRnqbIiwx4mymNEv7dS","03GhhXKmJAZ7F0EdI5O9Eo","album","2019-04-18",2019,"day",0.49,0.787,0,-5.136,1,0.117,0.0202,0,0.354,0.165,116.27,"220Qzm5wKQBZRSiUzeqdxy","https://api.spotify.com/v1/audio-analysis/220Qzm5wKQBZRSiUzeqdxy",4,1,202537,FALSE,"https://api.spotify.com/v1/tracks/220Qzm5wKQBZRSiUzeqdxy",FALSE,"Heaven Help Me","https://p.scdn.co/mp3-preview/f8a297c0e91546221f1c771834bcf285bbf7e854?cid=841bc9c803cd42d7ae6230b2f464867f",10,"track","spotify:track:220Qzm5wKQBZRSiUzeqdxy","https://open.spotify.com/track/220Qzm5wKQBZRSiUzeqdxy","Cuz I Love You","C","major","C major"
"22","Lizzo","56oDRnqbIiwx4mymNEv7dS","03GhhXKmJAZ7F0EdI5O9Eo","album","2019-04-18",2019,"day",0.681,0.488,0,-5.314,1,0.152,0.215,0.000766,0.11,0.628,132.077,"5hy6OvzLHSyMCl7ZWVOTYV","https://api.spotify.com/v1/audio-analysis/5hy6OvzLHSyMCl7ZWVOTYV",4,1,201618,FALSE,"https://api.spotify.com/v1/tracks/5hy6OvzLHSyMCl7ZWVOTYV",FALSE,"Lingerie","https://p.scdn.co/mp3-preview/b06ffa40c5cfaa43613ac599d19a951de64ab1fc?cid=841bc9c803cd42d7ae6230b2f464867f",11,"track","spotify:track:5hy6OvzLHSyMCl7ZWVOTYV","https://open.spotify.com/track/5hy6OvzLHSyMCl7ZWVOTYV","Cuz I Love You","C","major","C major"
"23","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.632,0.708,1,-5.791,1,0.299,0.0818,1.69e-06,0.602,0.401,86.101,"0uaeowtteE1XHrrC79oTfT","https://api.spotify.com/v1/audio-analysis/0uaeowtteE1XHrrC79oTfT",4,1,236467,TRUE,"https://api.spotify.com/v1/tracks/0uaeowtteE1XHrrC79oTfT",FALSE,"Ain't I","https://p.scdn.co/mp3-preview/e5b140d1c7e878c18894840f94260275a72fed31?cid=841bc9c803cd42d7ae6230b2f464867f",1,"track","spotify:track:0uaeowtteE1XHrrC79oTfT","https://open.spotify.com/track/0uaeowtteE1XHrrC79oTfT","Big GRRRL Small World","C#","major","C# major"
"24","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.729,0.619,2,-7.06,1,0.396,0.0143,0,0.23,0.388,175.947,"48srVFTMbj0u4zn9i6Ilr3","https://api.spotify.com/v1/audio-analysis/48srVFTMbj0u4zn9i6Ilr3",4,1,179180,TRUE,"https://api.spotify.com/v1/tracks/48srVFTMbj0u4zn9i6Ilr3",FALSE,"Betcha","https://p.scdn.co/mp3-preview/9775034c82725862f76173ccc1d69e1cbf5f04e7?cid=841bc9c803cd42d7ae6230b2f464867f",2,"track","spotify:track:48srVFTMbj0u4zn9i6Ilr3","https://open.spotify.com/track/48srVFTMbj0u4zn9i6Ilr3","Big GRRRL Small World","D","major","D major"
"25","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.808,0.885,7,-4.062,1,0.227,0.148,0,0.169,0.56,112.033,"2CXIyu5hjXoXcrOKTc101F","https://api.spotify.com/v1/audio-analysis/2CXIyu5hjXoXcrOKTc101F",4,1,229918,TRUE,"https://api.spotify.com/v1/tracks/2CXIyu5hjXoXcrOKTc101F",FALSE,"Ride","https://p.scdn.co/mp3-preview/93f5fc4023629ea08c50a44394238eace43bf9f9?cid=841bc9c803cd42d7ae6230b2f464867f",3,"track","spotify:track:2CXIyu5hjXoXcrOKTc101F","https://open.spotify.com/track/2CXIyu5hjXoXcrOKTc101F","Big GRRRL Small World","G","major","G major"
"26","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.676,0.544,0,-8.012,1,0.111,0.456,1.03e-05,0.289,0.439,114.962,"3FFB2XvhOfxTI6bamvyU8C","https://api.spotify.com/v1/audio-analysis/3FFB2XvhOfxTI6bamvyU8C",4,1,210483,FALSE,"https://api.spotify.com/v1/tracks/3FFB2XvhOfxTI6bamvyU8C",FALSE,"Humanize","https://p.scdn.co/mp3-preview/a3a9038c1a40574c0cf6786d4dba8350367506ae?cid=841bc9c803cd42d7ae6230b2f464867f",4,"track","spotify:track:3FFB2XvhOfxTI6bamvyU8C","https://open.spotify.com/track/3FFB2XvhOfxTI6bamvyU8C","Big GRRRL Small World","C","major","C major"
"27","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.44,0.408,0,-6.644,1,0.177,0.458,9e-06,0.195,0.0494,79.446,"37tXBEjLxhUsl34yBRV63J","https://api.spotify.com/v1/audio-analysis/37tXBEjLxhUsl34yBRV63J",5,1,302316,FALSE,"https://api.spotify.com/v1/tracks/37tXBEjLxhUsl34yBRV63J",FALSE,"Bother Me","https://p.scdn.co/mp3-preview/8874e7a2e140a97a72a2ef652d0ad210b5af6534?cid=841bc9c803cd42d7ae6230b2f464867f",5,"track","spotify:track:37tXBEjLxhUsl34yBRV63J","https://open.spotify.com/track/37tXBEjLxhUsl34yBRV63J","Big GRRRL Small World","C","major","C major"
"28","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.723,0.627,9,-8.856,1,0.358,0.301,0,0.118,0.317,139.941,"1DvbgyOGI8g72eKkgZh79h","https://api.spotify.com/v1/audio-analysis/1DvbgyOGI8g72eKkgZh79h",4,1,196041,FALSE,"https://api.spotify.com/v1/tracks/1DvbgyOGI8g72eKkgZh79h",FALSE,"B.G.S.W.","https://p.scdn.co/mp3-preview/68575413a8f3afdfde97ff9e1c5b470becde1766?cid=841bc9c803cd42d7ae6230b2f464867f",6,"track","spotify:track:1DvbgyOGI8g72eKkgZh79h","https://open.spotify.com/track/1DvbgyOGI8g72eKkgZh79h","Big GRRRL Small World","A","major","A major"
"29","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.774,0.846,9,-5.487,0,0.224,0.296,3.53e-06,0.442,0.438,119.954,"2InsYVVlqME5FHbOAEddOJ","https://api.spotify.com/v1/audio-analysis/2InsYVVlqME5FHbOAEddOJ",4,1,179558,TRUE,"https://api.spotify.com/v1/tracks/2InsYVVlqME5FHbOAEddOJ",FALSE,"The Fade","https://p.scdn.co/mp3-preview/66d398183057e493bf5f036548ce8e52945f73ee?cid=841bc9c803cd42d7ae6230b2f464867f",7,"track","spotify:track:2InsYVVlqME5FHbOAEddOJ","https://open.spotify.com/track/2InsYVVlqME5FHbOAEddOJ","Big GRRRL Small World","A","minor","A minor"
"30","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.467,0.498,10,-8.483,0,0.258,0.898,0.000314,0.112,0.182,119.372,"7cH137B7jEXi6JrvIhz3jH","https://api.spotify.com/v1/audio-analysis/7cH137B7jEXi6JrvIhz3jH",5,1,206904,FALSE,"https://api.spotify.com/v1/tracks/7cH137B7jEXi6JrvIhz3jH",FALSE,"1 Deep","https://p.scdn.co/mp3-preview/f3de8d1b3140d3251bcf2ce11937f96965ea1755?cid=841bc9c803cd42d7ae6230b2f464867f",8,"track","spotify:track:7cH137B7jEXi6JrvIhz3jH","https://open.spotify.com/track/7cH137B7jEXi6JrvIhz3jH","Big GRRRL Small World","A#","minor","A# minor"
"31","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.488,0.618,3,-5.884,0,0.0593,0.379,0.000989,0.225,0.31,105.099,"4DBWzgoBDLYruY6JKTj6lN","https://api.spotify.com/v1/audio-analysis/4DBWzgoBDLYruY6JKTj6lN",4,1,234429,TRUE,"https://api.spotify.com/v1/tracks/4DBWzgoBDLYruY6JKTj6lN",FALSE,"The Realest","https://p.scdn.co/mp3-preview/c208e02f2021340d896f8049aaeb226fd41be828?cid=841bc9c803cd42d7ae6230b2f464867f",9,"track","spotify:track:4DBWzgoBDLYruY6JKTj6lN","https://open.spotify.com/track/4DBWzgoBDLYruY6JKTj6lN","Big GRRRL Small World","D#","minor","D# minor"
"32","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.657,0.697,10,-5.15,0,0.167,0.0235,0,0.147,0.216,141.884,"7wHRFO53gnDUJnun8BiAkq","https://api.spotify.com/v1/audio-analysis/7wHRFO53gnDUJnun8BiAkq",4,1,204189,FALSE,"https://api.spotify.com/v1/tracks/7wHRFO53gnDUJnun8BiAkq",FALSE,"En Love","https://p.scdn.co/mp3-preview/ad7679d736c30ce824d931ad28f8d25530e17587?cid=841bc9c803cd42d7ae6230b2f464867f",10,"track","spotify:track:7wHRFO53gnDUJnun8BiAkq","https://open.spotify.com/track/7wHRFO53gnDUJnun8BiAkq","Big GRRRL Small World","A#","minor","A# minor"
"33","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.384,0.457,5,-10.562,0,0.364,0.15,0,0.359,0.213,80.07,"6Dzt5qOuxnYHHXbOlhVhZc","https://api.spotify.com/v1/audio-analysis/6Dzt5qOuxnYHHXbOlhVhZc",4,1,258444,FALSE,"https://api.spotify.com/v1/tracks/6Dzt5qOuxnYHHXbOlhVhZc",FALSE,"My Skin","https://p.scdn.co/mp3-preview/723c3b45aa9363fe21e901d14c5449c85633a2ca?cid=841bc9c803cd42d7ae6230b2f464867f",11,"track","spotify:track:6Dzt5qOuxnYHHXbOlhVhZc","https://open.spotify.com/track/6Dzt5qOuxnYHHXbOlhVhZc","Big GRRRL Small World","F","minor","F minor"
"34","Lizzo","56oDRnqbIiwx4mymNEv7dS","40T5m4a19xUgVyWQaYrVRb","album","2015-12-11",2015,"day",0.854,0.752,10,-6.922,0,0.336,0.00365,0,0.121,0.558,92.394,"2oqRx0mzjtlSexe7vgGxr8","https://api.spotify.com/v1/audio-analysis/2oqRx0mzjtlSexe7vgGxr8",4,1,171744,TRUE,"https://api.spotify.com/v1/tracks/2oqRx0mzjtlSexe7vgGxr8",FALSE,"Jang a Lang","https://p.scdn.co/mp3-preview/112e97376d0271df5c93ecc4f367df88128ef1d4?cid=841bc9c803cd42d7ae6230b2f464867f",12,"track","spotify:track:2oqRx0mzjtlSexe7vgGxr8","https://open.spotify.com/track/2oqRx0mzjtlSexe7vgGxr8","Big GRRRL Small World","A#","minor","A# minor"
