"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
-0.100346748442775,-1.25343607253146,-0.2259016334161,-0.726575684313674,-0.567570101957188,-0.670658102895752,-0.65447313628645,-0.563957402046819,-0.565307145435548,-0.548786350061466
-0.895097424102597,-2.04841520311233,-1.66402889757581,-1.96064013403206,-2.36922045692302,1.24799223012227,1.64073753007994,1.8059170022754,1.57590956823641,0.789478393465627
0.546534503947259,-0.447948099928623,0.422790963303284,-0.00333628947899173,-0.334538985913469,0.304438099725511,0.640651194938452,0.416008911936557,1.15648601562927,0.582786889250972
-1.36126484337051,-1.47361408524443,-0.870560823169692,-2.1796685152316,-0.540848717545987,-0.616183890848526,0.566029655306525,-0.516303850955397,-1.43542527437548,-1.0813814679588
-0.218285191355363,-0.734086242332129,0.247889590599742,-0.863730732858373,-0.438055788267622,1.5464345707734,1.077187947278,0.632556491493253,0.977615190915599,1.56049939113443
0.894782104990744,0.46767440121646,1.34512804206711,1.09739944668607,1.05271136465424,-0.0076199676199192,0.0633041856093774,-0.51214176209995,0.318650470627847,0.684150630051946
-0.245318696779029,-0.346452951255258,0.139903157184691,-0.113472249706132,-1.0540583976081,1.28470833528982,1.10232864206097,1.08081957603918,1.2580623826139,1.17262256480864
1.48462279770249,0.190197475899436,0.917574555223735,-0.37196410046996,0.208375374263741,-2.07186467905529,-1.68021609633764,-0.762511855081473,-2.35640368739837,-1.44737648805242
1.8409754467973,0.916080412725434,-0.0658106561994117,0.321810719018534,0.21345783225193,0.8089138484459,0.474450141204561,-0.428460855623136,1.64200771059697,1.2365122725115
0.275074097154776,0.576879775161329,-0.253922990345318,-0.252710468023517,0.325454548441372,-1.06723665853673,-1.39353322224937,-1.44661008772895,-0.757872898745079,-1.56565033993243
0.0624952511739425,-0.11348677073444,0.242918893684288,0.458796189963946,0.57576121357626,-0.675058996477004,-0.638084853144074,-1.28808825289937,-1.32993397250049,-0.69085717175968
0.62628756220502,0.873911907413561,-0.167323771040625,0.276632022077215,-0.547630974266782,2.24173524124035,1.96400486704129,1.96725233854734,1.8042282158366,1.47496956527763
1.1336185882542,1.215595755092,0.801054198005665,1.04399761781425,0.868860516186358,1.26150999649231,1.91889368067456,1.59818578451969,1.36623066412834,1.76235519656397
-2.91144167947529,-2.5098800586766,-3.08124449182301,-2.5818255488481,-2.50220125472794,-1.09866109258208,-0.926564686463272,-1.0826468294858,-0.37547200161865,-0.460312613825362
0.89802766396443,0.552304345598042,0.493191840146237,-0.0705764564785387,0.572338172340746,0.410015839980765,1.53496458405508,0.883356578185892,1.62111757156847,1.39128537360468
-1.46998236439918,-0.558186818617719,-0.71710108560396,-1.5606837742899,-1.35088353165616,0.855211133729573,0.102129138588314,0.37171160049782,-0.199310394311369,-0.0295512898597226
-1.39988304129161,-0.955913402170512,-1.05407023853706,-1.11365088045679,-1.22527560351421,-0.925922112076341,-0.616592883115827,-0.16119858258654,-0.674051402041773,-0.417919829159854
-0.445253893024061,-1.36760159716104,-0.699537530223935,-1.19325480496117,-0.906263739830476,-0.856330080452822,-1.19920327014732,-0.763827414433623,-1.10166430394377,-0.442583236059188
-0.104394210695145,-0.813731085733981,-0.243434128671314,-0.517612779522766,-0.19715595218092,0.304064713989735,0.501000730158087,0.320115762262883,-0.0864910538569511,-0.268820515733166
0.378123994770298,0.652187276100662,0.904741311584473,0.507933755014175,0.16368602379551,0.868518544579233,0.563417671316348,1.18382835632008,1.14925415288514,0.406752134035837
0.850613678700623,0.745542654090701,0.959307755483977,0.157066905192826,0.913819480875247,0.766221740978581,0.659575058851664,0.452772633466021,-0.184584126796858,0.649427114775398
-0.842141369505037,-0.545885626680736,-0.2852238653974,-0.280280486874049,0.28605982516154,-0.708750815982575,0.538155903445534,-0.31788362688539,0.195247355569211,-0.366278787047648
0.545699315469992,-0.180472374341493,0.403176916173522,-0.0729452753033973,-0.209560007763362,-0.199789798352003,0.598276118101132,-0.16569381664225,0.653489636491917,-0.178317136664386
1.83950558639602,2.69553503228793,2.07432362566048,1.85766346859475,1.73572559281547,-1.1801465854912,-0.731807132787071,-0.442341044761622,-1.12260253966751,-1.07119582075193
-1.83489677779903,-1.62722712408591,-1.25099842287114,-2.34609648227355,-0.701232163886185,-2.0785921793553,-1.38088677492437,-2.77482992822122,-1.89883175327969,-2.0461209196186
-1.90698204812072,-0.978774030501971,-2.08842995126088,-1.44070297517901,-0.979037491022028,0.159141445740414,0.0163173519001069,0.326413732795657,-0.624539647288108,-0.242028315260128
0.193050097196066,0.286568500270812,-0.289892520294601,-0.301894305543178,-0.20053253319648,0.356238238958571,-0.0913100895238649,0.139950622664016,0.826897221835436,0.836084610968118
0.264335796057488,0.519269259894766,0.849134474461472,0.886592223188508,0.69195049434804,-0.877392011736663,0.133520935141753,0.200760070945292,-0.290112085237649,-0.918652231497573
-1.34222164820585,-0.813590522636085,-0.70352893862261,-1.60421866533801,-0.290595515635343,-2.85528132533644,-1.02818945884368,-0.817658248073441,-1.54959028113761,-1.20425485874863
0.84095685604738,0.139115338660786,-0.136602957469467,-0.0291386387664288,-0.050517623728275,-0.0811952061903009,0.148295881049266,-0.729441266151579,0.279327562842531,-0.353457215223264
-0.0118355279797677,-0.315370587473532,-0.216726591784419,-0.29500270757011,0.938389085755342,0.627768616360974,0.088728580359642,-0.261704768952625,-0.183869837176442,-0.0995843913519633
-2.60591942422731,-1.3914651076279,-1.61563002990292,-2.74639659136735,-1.58912214244346,-0.316407452110441,-0.480508944410534,-1.66106189933178,-0.63548751444807,-0.755573490976152
-2.138602157149,-1.79958324594381,-2.43194434683503,-2.50414347861342,-1.58916694081054,0.797258037801434,1.38740324515531,2.60375598792031,1.37339484525357,1.48674932659013
-1.77354084587214,-2.16871164788164,-1.85232486493479,-2.34225517304504,-2.33531838866533,-0.577597558099011,-0.403290968981292,-0.584577412248278,-0.862018037797102,-0.360289543201542
-0.319856402957488,-0.294739609587662,-0.530677482769781,0.216293458234555,-0.679749675683497,-0.15018727841973,0.619663301053637,0.864080155100631,0.118433624628017,0.344985438515057
-0.617645472466129,-0.811711597974994,-0.649076720305282,-0.704530540424527,-0.326189854046371,0.0450354857311451,-0.30271218174407,0.222836955948489,1.2416926595399,-0.274699172789346
-1.38864940683431,-2.00468555784021,-1.83843219923773,-1.68503240885125,-0.935178839936202,-1.03628052859584,-1.25979657079142,-0.623905128540859,-0.411876613965845,-0.585122510957912
0.419579847024478,0.437610676711061,0.929364113619745,0.845592855569614,1.28253887217808,-0.254013267946461,-1.14382771763788,-0.0603440990989305,0.191178075376246,0.0953827120458249
0.326572377372527,0.901152371651348,0.434830316344156,1.27015864231719,0.0373454104773163,-1.19031730900902,-1.00839892085407,-0.606992314674711,-0.642136283677774,-1.90364285507512
-0.435869686754904,0.20697687843378,-0.735355047037037,-0.372918578505489,0.0142218092985178,-0.756771553185889,-0.213788338218814,-0.211195293853818,0.184100177841368,-0.139608369717385
1.56626452728366,0.0529535233154256,0.235462947592733,1.53873184591283,0.534869123371625,-1.49207983320779,-0.551517407468561,-1.24645445835716,0.224607420210903,-0.541241397788936
-0.026433857000667,-0.9281160674472,-0.0970688203605963,-0.475851379633276,-0.433555632955521,-0.429475939602595,-1.29998235060026,-1.56908524041896,-0.680118143993347,-1.32379119355081
-1.01941549476267,-0.722042870751834,-0.77601186770995,-1.21826760477665,-1.94319067135371,-1.154258011106,-1.40817989776963,-1.63757553048473,-2.10680152571312,-2.01945418180946
-0.0274709692212693,-0.732209616973644,-0.251337318895483,0.669445994170355,0.392704450480389,0.631809202374562,-0.124112147676078,0.575332439691504,1.05768023880205,0.502054816249187
-1.01549812350715,-1.07005263819431,-1.08537324017771,-1.09295139787123,-0.597584537141925,1.34946808802586,1.19581680439699,0.323110877324513,0.679423457175462,1.31605000693976
-2.08945293495537,-1.84913474347917,-1.74512766331722,-2.05541781987524,-1.90857446316912,-0.119321833134754,-0.557028027389918,-0.171899501092911,0.0412574887008748,0.684998476738347
0.473783980814514,1.25961125790439,1.22499838781959,2.13882753543274,1.72670682505068,0.277321609495735,-0.0339740162684654,-0.329323971232921,-0.679215943415277,0.390107897184673
-1.16654517341446,-1.3562571159844,-0.329712574920811,-1.34602066672578,-0.923413678541967,-1.13136259266803,-0.389506229193438,-0.709453889721286,-1.49260023426084,-0.709772377465883
1.57349637892477,1.83396206802067,2.3214858165313,2.05929426332855,2.3525128969264,0.258609688592559,-0.262877352423985,-1.25128967506938,0.532768285134439,0.802010467486132
0.0786772099161087,0.57563198744475,0.21791502156743,-0.2500222829768,0.325008480086326,0.807521957168222,0.686368241799612,0.676841580248947,0.616758701841723,0.587750968783074
-1.23579354116053,-2.32501985181013,-1.84536834713956,-1.93126125792538,-0.716178204156724,-1.00723971484476,-1.36123471950906,-0.112039786893028,-0.480218118452597,-0.864849370259791
1.04881504432368,0.740831986828435,1.21712944142794,0.771118179304776,0.963303354266103,-0.512173224574316,0.46879198862174,-0.704172184934314,-0.647359279365517,-0.12374736616252
-0.438620484143299,-0.407340927149862,-0.240955678804962,-1.1328306162744,-0.775660257547154,1.53867441316045,0.600499978829301,1.1301861313358,0.93101523318089,0.846203794591195
0.377428206442859,-0.315597343896102,-0.41920393921575,-0.18767282739642,-0.0196538792552681,0.36220571081801,0.726967197252648,1.04716428263457,1.66169735379106,1.35231031160549
-0.604731988178847,-0.852632206149267,-0.39302340201863,-0.471697331215203,-0.596088945999584,-0.243648424670289,-0.45414049591116,-1.36991468524021,-0.144834140245262,-1.53444273419293
-0.86055197610781,0.94022943593821,0.162887707995566,-0.261060236846487,-0.446589674798452,-0.0757734306135262,-0.716633848764741,-0.164317142399532,0.122784317854578,-0.343466444138149
0.837573209295114,0.576131427798227,-0.280464753428915,0.270869477184616,-0.987636953673703,0.562161659169583,-0.0591898807162566,-0.268746329459281,-0.0109957108110692,0.0153935722904443
1.42878130267975,1.64867976612411,1.3599427197618,1.58511218973698,1.56873585763088,-1.54885062502136,-0.977233276391761,-2.0656419390458,-1.68252248960442,-1.26778673860634
0.99899684063103,1.30368118681736,0.394648287624422,0.542996383420322,1.6750049908853,1.72974772397712,0.468154351026567,1.3267020812824,1.89210958999013,2.37970465821611
-0.164547794157651,-0.431081118440857,-0.375710550168016,-0.331914178090088,-0.107606276730292,-0.372300073834404,-0.852564202823176,-0.170739129469662,0.206684450348147,-0.608260760922693
-1.49236123330063,-1.10286687911463,-1.72237554365716,-1.84313719900222,-1.51942952707674,-0.856030616145645,-0.764364423859753,0.193704052842965,-0.775422429241792,-0.664545067883758
-0.201777252204927,-0.344963760068012,-0.134905198827326,0.486172773505549,-0.57708106906336,1.42631704978576,0.840269215082633,0.427336113826202,0.211254919459267,0.714828590482826
2.42053636798101,2.72390340828654,2.27605700457551,2.02416756833812,3.02277972189963,0.328764541050511,0.791744243720733,0.775876981503169,0.672787478255052,0.425353461385003
0.0859562765514463,-0.587138965773973,0.0604508013525115,-1.0628151001651,0.213518169302064,0.370643739912375,1.83430897847827,1.81761127950104,1.18707543859342,0.981310530634014
1.55159003627219,1.46191298416961,1.49460373390315,1.1880554210369,1.0910974179434,-1.17262761441081,-1.5749451170808,-1.92873372999285,-1.34701694443207,-1.39867061211004
-0.4333930382742,-0.286645391813724,-0.586987478717018,-0.176208958400026,-0.397794088139591,-0.987028074412471,-0.68429868681947,0.0505099433505116,-0.669899142136165,-0.220803107007742
-0.726569718523938,-0.737624791986497,-0.714535473020115,-0.933296326789174,-0.86877504874093,-1.42171482610124,-1.30533153770509,-2.05895397334421,-2.10665231765569,-0.439425952694984
-0.739521695556419,-0.0374320782287157,-0.34425056345358,0.0321155649478753,0.0616226306272114,-1.17526250145597,-0.946766417934339,-2.01404685062612,-1.8921193630109,-1.23337791341164
-1.18390130776937,-0.494001003295989,-1.31331632493086,-1.34307081935756,-1.01422721189483,-0.0365351515349144,-0.992298387102028,-0.120157459849447,-1.7026876902861,-0.689026712205143
0.361919966735774,1.00502267439018,0.39783800954132,0.780869004855503,0.0950555157022581,0.586538145053869,0.825436408175421,-0.25746413998286,0.0161259126855209,-0.156439329795213
1.1655104663083,1.19912363514395,1.18450782007563,1.20121630260089,1.40999698195921,1.04160448791985,-0.0867308166799328,1.13913828633396,0.63380581449735,1.01970024925542
