X1,X2
-7.312582935662958,-3.9865599566096313
-8.45610839900977,-5.294892914233639
-9.350320280908551,-6.140991453546972
-7.848106211740861,-6.092517905858191
-8.174171264494687,-5.086174567239867
-8.33696091798213,-5.960435661368358
-10.411636802323883,-6.0523663812638535
-8.025949594181359,-4.108448035658976
-8.393513147133813,-6.099627276197775
-7.934291205622124,-5.192398923088441
-8.593432405110972,-5.48060950200365
-10.857146706956284,-5.995256860547631
-9.34305076183287,-5.253490231013391
-7.7419331359993375,-4.784260933402039
-8.920839468293453,-6.96628503316195
-8.771117287117898,-4.838488693037811
-9.193999478625528,-6.621157643158247
-8.191100768858927,-5.859890147275826
-9.653622252550889,-6.12507245933224
-9.194194368955792,-5.892271967158594
-9.995683685925169,-5.955733233909549
-9.797554558835348,-6.607845086101971
-10.262683900950098,-7.199285459698817
-8.53447433861933,-4.7674142763197205
-9.199884809597831,-6.288214107139804
-8.749329496606185,-6.663393459988496
-9.65768679736458,-7.543348337965549
-7.939069917346723,-6.266649488049494
-8.030265072125125,-5.4939597434032805
-8.058082057572692,-6.965879993849869
-7.8159565082742315,-5.802258321966313
-8.99925240369297,-7.200670249907681
-6.8859469864293334,-5.724297730206517
-9.39436219382244,-5.774365183185528
-9.87697819948031,-6.82851017232148
-10.211712537312033,-5.195108098951394
-7.382089652134171,-5.6341066459526505
-10.496280625556157,-6.49184706916961
-9.05804783969191,-5.9063340068389465
-7.585679662869475,-5.341311626305162
-8.026884351057705,-6.423856676604752
-7.693198774684038,-5.162044072814131
-8.132388849295547,-5.593188626083723
-9.739415720160318,-5.2881401123853085
-7.850598014653881,-4.760164223966643
-7.98777609736733,-3.869927365165002
-8.77706655678413,-4.573753794156704
-7.521521223373708,-6.0459404674693245
-10.30126088987147,-6.061182213680846
-7.933560639749527,-6.362795997228529
-8.963914682963047,-4.51461285662368
-9.341532359082345,-5.499568305036008
-8.07730993972626,-7.065925200396149
-7.740962558240732,-6.564113889229792
-9.705823161071548,-4.815518558747405
-8.246724503364511,-5.4804025683811615
-9.48565386974113,-4.976565533174147
-9.1420786772171,-4.971732123831776
-8.80781993478841,-6.470345596567668
-9.04639429928886,-5.232851209869834
-9.558260265845536,-4.207130582572708
-8.415011160745433,-6.359745922210558
-7.315257853001239,-5.1115884486241665
-8.103443144987233,-6.073298166608395
-7.837322653920839,-5.029869889519854
-10.355886430271568,-6.205049631031504
-8.976483486008974,-4.206185074858049
-9.15760417922515,-5.1710616855782074
-9.191527953847023,-5.73763572159075
-7.66798467347796,-7.10824783666295
-8.367659962618895,-3.6957102552680645
-9.217604790322953,-5.46475932131316
-11.082786626074988,-6.760130230724132
-9.10080254290399,-5.267445212002776
-10.67417277649353,-5.043762239242748
-8.504406492236248,-6.690351639211203
-7.068138192771017,-7.042356049840691
-8.264461561503694,-4.698835716504532
-8.240016342310424,-5.49910683841357
-7.511483818043761,-6.000510457950853
-9.819555694936843,-4.055328515638177
-8.440472333999097,-5.1870924447107365
-7.761705906038806,-5.3129394613834595
-8.337382468760007,-5.004819677571405
-8.180259759733943,-8.05058169170969
-9.290698181240941,-5.681725857637091
-7.937178175063769,-4.514453511692121
-10.054484140747036,-5.436392852475427
-9.474292765103964,-6.417347714732104
-9.86479963423711,-5.333179012810886
-9.772313637070488,-5.692617801020432
-9.51338803871123,-5.5969509141012255
-11.100398929672293,-6.3379794006784715
-10.027317465503888,-5.82024857496511
-8.498138418445285,-5.440122131920553
-7.541022794553885,-5.173554569015154
-7.56750975054706,-5.614287921286432
-9.958776475873483,-6.649058808893305
-10.285342576042249,-6.54228303001069
-9.394722571896502,-4.394165458505486
-9.601982736458224,-4.615951405878353
-8.763983390679309,-4.455401436361495
-8.289527958546584,-4.103330010976549
-8.946242066542576,-6.914582403136766
-8.556479108976138,-4.797960522807266
-8.581830426324716,-7.222561612908338
-8.564838863559988,-5.248277192382497
-8.811276009286505,-6.119318265801827
-8.546892921479683,-5.793836901416743
-8.8010411392451,-6.491280077545328
-8.999443659040459,-5.145635658223759
-9.026662433738153,-3.944630156067234
-10.740490577306723,-4.842183047056214
-8.917796503936676,-4.237337149627794
-9.567779852047678,-5.998867818009907
-10.249234140291287,-5.912453826661354
-8.177601403929728,-5.247909654632975
-9.281041955409194,-6.5977747631896175
-9.64588225102724,-6.27518734285796
-8.223415781922736,-5.769734414894044
-6.427739535020621,-5.178356755612015
-7.48878714617956,-6.379566119627492
-7.635549727929067,-6.307742222049331
-9.528058684769105,-4.391448095924026
-10.03012797783472,-5.140980735444632
-8.121022102232164,-4.300281980210252
-8.038559660598759,-6.267220630337819
-8.625776304657068,-4.358715868753495
-9.522247154799173,-3.7497944409789055
-8.188561662448762,-6.011656726161956
-10.304459357960571,-4.317792831514646
-10.597878380441326,-6.698331427780945
-6.724498495358786,-6.255242854846359
-7.368880865153245,-4.278859525502531
-7.286775743305945,-5.177541613530739
-7.735257232171984,-5.74737512041708
-9.940503989183938,-4.959588810737746
-9.292505554635648,-5.640008098269574
-8.349318523896077,-5.440823175136536
-9.709441830814573,-6.1320820508333584
-10.270169803322965,-5.199851197331443
-8.471446425811815,-6.8742509931518505
-11.005510040557546,-5.7644642909229935
-8.937611896425572,-5.005264304434753
-9.538116342445141,-4.964853526094101
-9.169582860404844,-3.9329983179347634
-7.96355597516439,-5.467007467972829
-11.514735904714358,-6.694924415944886
-8.681065133347714,-6.190740656411945
-7.194363024303383,-4.141055552994865
-8.199585552543295,-6.264026096047736
-8.586395659636443,-6.072631111427507
-9.352452566916515,-4.534787716179759
-8.349709119539925,-4.789083214938362
-7.361718975550113,-4.788827351831398
-8.27559307085479,-5.852810600299909
-7.5017827708728575,-4.706107838756395
-7.654586486775075,-5.6841088711055
-8.723477963934373,-5.924992843992597
-8.638334804565384,-6.099403699899242
-10.747569272150956,-5.125495693262102
-11.216613939026761,-4.332577893260634
-8.160789489267287,-4.118942524264563
-6.160431792071151,-4.0737641411816785
-8.798567792794174,-7.148560015790689
-8.967813346010251,-5.500345311115798
-8.004031607818145,-4.536816037463108
-7.604012672521698,-7.426685900202874
-11.595696374481562,-4.795047445872521
-8.862962622586105,-6.2538976802915105
-9.801308656352226,-6.306370764418759
-8.93967251951447,-5.38082450417419
-10.681759211442376,-5.726276903682695
-8.10285589330084,-5.551675513388911
-10.827785735245152,-4.422454848724888
-8.246304151482073,-6.371484281966716
-9.216994200824562,-4.597121773280035
-11.011521934876013,-5.337328561112657
-8.182351289163506,-5.285893286142305
-7.377092258173684,-6.490242301870133
-6.9217812731136625,-6.158921345018256
-7.841578470641693,-6.332707923775932
-9.867959861748226,-4.7210118057293995
-10.510863333328441,-5.380456170986286
-8.475894829132267,-5.484486022812648
-9.55379524029269,-4.90051138604929
-9.305707812853322,-5.053854029957825
-10.150257537339119,-4.165858225756326
-9.074131916444559,-5.337412052648107
-7.899883860564755,-6.232373811866647
-8.893007981885756,-4.15620815842724
-9.612929092265988,-5.917305856503313
-7.942822873002962,-5.772221110010349
-8.41592534441085,-4.070484863567165
-9.582073371322199,-6.079460047487451
-9.421272508817154,-4.631386022669913
-8.465647835381686,-4.926353273932069
-7.626309971191282,-3.0340584252067715
-9.966305558929717,-5.898777171449115
-9.563248313842774,-4.271287239546434
-8.546496075553884,-3.8866863146758517
-9.413126806231444,-4.703828782830468
-8.058936447276375,-5.564225191451341
-9.641833691293668,-6.625689978886216
-8.968669169488845,-5.709827112132518
-10.921291504146735,-5.779921025555501
-9.745672782015566,-6.684091091125792
-9.056056315405312,-5.116164756845117
-10.973854551624992,-4.433143913251301
-7.6720100499119885,-4.744017085583839
-9.858546010733594,-5.872784880889062
-9.470115000542457,-6.628823715954883
-10.477654601472866,-5.468705250594639
-9.256010702753905,-5.956184597308535
-7.328657268136807,-4.400964369745739
-8.910099662978658,-4.431166890089699
-7.507748127732276,-5.0232808831818785
-8.723244154564709,-4.7556114941698295
-7.392175315302857,-6.038955087311854
-9.906092436518392,-5.087900355038639
-8.526895138096267,-3.7610477024841975
-9.065471921511381,-6.056958784652267
-7.881754717295662,-6.313522165825298
-10.156153873598667,-6.956891665485356
-7.671803749710315,-5.755573691553282
-9.04124976359916,-5.750364173389873
-9.11409219942429,-5.1128484586749465
-10.914623393503664,-6.45183110869539
-8.36280966341979,-5.676997583219265
-8.260799983426088,-4.0978725874177195
-8.574863564262778,-5.057894253852359
-8.493893223775688,-6.652329184382712
-8.414398803422342,-4.073733825930403
-8.626877609696812,-6.443753394556457
-6.179508919861357,-4.655161572258422
-9.257562426461238,-6.09852671647519
-8.429515838955052,-7.749214516298581
-9.29734446531157,-6.10748729695548
-9.988724152592619,-8.812245010992038
-11.013220293945626,-4.083084583119697
-8.934702575835312,-4.561768446596455
-9.55540848298266,-3.4865660788543815
-9.547867093421905,-4.935483004067219
-9.71758418970825,-5.580161817556675
-7.819545989378717,-2.8296540045693255
-9.377887810125408,-7.7607752928322835
-7.2219133195715255,-6.0908060815562735
-8.680537062697201,-3.0784334476820603
-8.59671597626308,-5.878370155861824
-8.307239276014126,-4.085452907643257
-11.549334347051934,-3.0719956518820535
-8.39572349180463,-6.5698449794963585
-8.899641996742073,-5.983046870413421
-8.47224130253472,-5.15715878949013
-10.408840916896295,-5.84105771292328
-11.001750061198202,-5.5936376005785124
-9.6889262286379,-6.230276439852502
-8.36240279850534,-6.32873113077528
-9.080909987519156,-6.651663794484099
-8.707387577957807,-6.057452179025522
-9.114936708140046,-5.262219322391338
-9.725989961094248,-6.526182443304647
-8.699851802010699,-4.366109274104087
-6.96846002031054,-4.8596416631545125
-9.307371719440944,-4.764867166050291
-9.999526567377833,-4.483097302890031
-8.820503319337643,-5.971204525755202
-9.512198437477108,-6.116890170607714
-10.434603097384962,-4.959452741266736
-8.566376552055129,-3.987933978839669
-9.262537187576594,-5.072119255877643
-8.338261619060512,-6.784566858424688
-10.039355205399064,-5.399475097920185
-8.50263890665432,-4.608682696754421
-9.408674879194809,-5.706670925944412
-9.31520873637355,-6.685445979482482
-10.35876421797561,-5.186269009752711
-8.130436762907543,-6.569799089827351
-8.080540595864527,-6.708442533111306
-10.09150037184327,-8.123904470502884
-8.941986829361786,-5.020903807127506
-8.69782572949338,-5.38502460533821
-9.869667348829923,-5.6371528087748946
-8.391596650437368,-5.541852484920653
-9.444340943836563,-5.357890239122123
-8.970662252123258,-3.554526002584902
-9.850860042351858,-5.586032490265994
-10.72143172778081,-4.689778288484299
-9.391198586667384,-6.976665785730745
-8.064756718003302,-4.6095260240804725
-10.303937851823829,-3.774877489970949
-9.362718467411089,-5.436930999551609
-8.939546733282775,-4.709520650681
-8.107701520733363,-5.628744187975103
-9.830604008503517,-6.363810908445996
-8.859004280101894,-5.6559362347378865
-8.588925973066226,-4.496360072710914
-8.967632406831457,-5.118940256222421
-8.32328677650838,-5.9084790602362265
-6.957016518796102,-6.168294669202298
-9.647521934091229,-5.269310448426802
-7.151976649119726,-6.013683649809295
-9.40196134926296,-6.259828868449949
-6.5154455346716205,-5.3711329326967565
-8.688766161347612,-5.717160864828306
-8.756630089838131,-4.4432674043693785
-9.161177124808443,-5.303399279545378
-8.760557674131482,-5.60819959368923
-9.456082726666587,-4.271228079322207
-10.353153644077388,-6.618662170384914
-10.365609161072875,-3.7935495387331066
-10.63747260350863,-3.8883182856717227
-9.282386853122723,-5.244460287703559
-9.19103813486944,-4.112440509701503
-9.32124010838266,-4.3300960000751925
-11.05777622012085,-4.754306056893029
-10.075139757441242,-5.166140659280098
-9.664962792251835,-3.517326596932492
-10.681572900255562,-4.33209993971486
-6.808790846707652,-4.620629561952247
-10.726444373937936,-5.145179614389152
-8.65588573346741,-4.696329894434855
-8.539527060983598,-4.179547808307955
-7.970790797515643,-4.981230722901548
-9.013559699515337,-5.625264220501237
-9.412737280548077,-5.198149896659186
-9.19109472346715,-4.167130649499599
-9.355505497264684,-5.626137592323685
-10.455310047594793,-5.5083888282672255
-7.325771780330898,-5.944625911348799
-7.403137026996489,-4.697283683548042
-10.92292963405382,-4.215832410998027
-8.579696002666978,-7.377091963899568
-7.483972085133248,-4.997666633348237
-9.348180028930857,-5.904305992652762
-9.511533410050559,-3.744241820563215
-8.615512405876498,-5.176937573418215
-9.097713829009916,-6.4031776187877645
-9.744184136056218,-6.083270113291655
-7.8141062541570765,-4.949899007962928
-8.305725426267667,-5.050332426001561
-7.316756669377688,-4.114941013824956
-8.352969968244734,-6.136615090272412
-8.753188343022702,-5.112567890249545
-10.388321991151399,-5.962169896256585
-7.458683385030151,-4.801524159830924
-9.614597138339844,-4.918487163969653
-9.408707072752183,-5.371872542545626
-8.973095687681601,-4.478943994938256
-8.011283357810148,-5.5433394817992605
-8.04150698542552,-5.948699800360832
-8.631857905479922,-4.705688330278303
-9.046791364880068,-6.316021071610078
-9.848801758690911,-4.48634770496306
-8.29670947371428,-6.0638877792766905
-8.179033143208343,-7.070875970108343
-7.395455518978677,-6.697694394830196
-9.451052989741973,-6.634013569562122
-8.768739149445773,-5.945912984088036
-9.571824405935475,-5.443755632005579
-8.561400737723133,-6.044288586729508
-9.556751995009327,-5.169511810979945
-10.0116458107506,-5.207454120549573
-7.972645785428618,-6.74051632970758
-8.71323921360473,-5.796294782233473
-7.357077112050666,-4.414195175787988
-10.31190400166771,-5.161900801536533
-9.067363764621442,-4.909175170379718
-9.354612986193356,-4.835358348067277
-9.913230301518855,-5.2340740238679935
-9.140521212368933,-5.074881075908982
-8.055294029575876,-4.666673731160237
-7.496769904546038,-4.79577829835562
-8.021506458197926,-6.16102213720574
-9.504834898224841,-8.090490544609413
-9.29645378676194,-4.134620236460003
-7.880348970945752,-6.93851400186863
-10.201080413693191,-6.525425252567019
-9.213800434130228,-6.332982749082316
-7.323691291379384,-4.890602793286129
-8.21940092700339,-5.08488908622435
-8.345052488310932,-4.792873040976459
-9.0423106574178,-5.732263799873051
-10.33911817383079,-6.604440668884864
-9.551956135955667,-5.411725191459648
-9.140738720198286,-6.542375119592004
-10.198535240480414,-6.065784276793444
-8.757387089360183,-5.356607165941065
-9.127823491672514,-4.748580759862645
-9.820510293057668,-3.585189894509818
-7.759078995358191,-5.679485594187776
-9.544538315668351,-6.249366720276562
-7.614981727355434,-6.588148000278866
-8.859245793257752,-6.064276281155361
-9.808290079878374,-3.93763375597187
-9.32361504933867,-5.395308905574364
-8.728242566291888,-4.628572735118359
-10.794920445706785,-5.300676911033646
-8.001410399388948,-5.679473563168303
-8.978521561450426,-5.879767219522735
-7.693918803375313,-6.6961895076418045
-10.214803693737844,-6.611396107611878
-9.575012602843794,-6.434044517891015
-9.571059163781895,-7.774756625737102
-7.631815133341804,-5.157675135614439
-8.621391943065268,-3.44924907754299
-8.417725796163744,-6.229585526125462
-7.556833620538484,-5.323416384848579
-9.186919761516775,-6.16623621107569
-8.59164045452141,-7.659349373516713
-8.716544196673397,-6.232189791373223
-7.368727063948766,-4.871292652965542
-8.33453195210993,-6.197112062659316
-9.958592399389568,-6.008756301443765
-8.4518103255008,-5.064127181046795
-9.671431658502366,-5.642545667069802
-8.199973510715521,-5.887542543180799
-10.413185716797935,-4.820458312228647
-8.562029820761158,-4.959069159894121
-7.6667421056427845,-5.30009759032315
-9.76362314877726,-3.906115022757656
-9.473501563788638,-5.121444528891234
-9.2573608039274,-5.72654504777491
-6.4261449029414255,-4.137881889929545
-9.880275090503648,-6.253621505024418
-8.665415498271631,-5.811252951389692
-8.386443489212274,-4.327126501407266
-8.767733411016618,-4.844528317784693
-7.318400254027321,-7.030334746236488
-9.100447915346061,-6.985585374701667
-8.724316346978705,-6.379186454113568
-8.027044108387448,-6.416653549019713
-8.99933496611767,-5.154267793142711
-7.5435183720950425,-7.268347584191338
-10.499069211650799,-5.585608830789272
-9.344817855778976,-7.181969170602655
-7.990366325280352,-5.347131046114068
-7.6950368139466505,-4.009005118515795
-10.708692243552711,-4.426016015310635
-7.4458062505688565,-4.927943711318327
-8.160561055177547,-4.75634546735464
-10.250599288435609,-6.1106453460489325
-9.06021228172921,-4.167501202128093
-9.609525689436698,-5.66737909406462
-10.08833318710566,-5.011799147923784
-8.527192166934885,-6.726876241286414
-5.198112818628083,0.6418693163940358
-5.752295378391194,0.4186271113893151
-4.570984834276422,-0.8010174062556414
-3.519162152942358,0.039344896046664316
-2.5381616962605764,-1.4182733283041056
-3.7733390479978945,-0.051011394532166576
-5.000118356910459,0.23328229837492112
-4.047288540471058,-0.28806791126430403
-5.305073728915331,-0.9441718541643611
-5.3558787393335265,-0.5868578940940704
-4.713259381381282,0.18689188565681786
-5.38756058032074,-1.1581643478122075
-5.637424158568727,-0.3532777945242624
-5.236918503133578,-1.0430362562771252
-4.375312679469331,-2.1008262265869018
-3.342843321636564,-0.7225746905278861
-4.4021522495880046,0.6165079719624909
-4.790766477182417,1.8141548842500252
-5.123436038011,1.325380067343854
-4.137439850960205,-0.9634777449914915
-6.1092242996779405,-0.7656151302004778
-3.9552829838949766,-0.48834169321107856
-2.5618627030201258,1.8427446529862106
-3.4138602280010337,0.3680288007294278
-4.472975483380635,0.14548592188595302
-5.498352996371847,-0.5449281261551849
-3.221981637325033,0.951099007048757
-4.620461290339238,-0.45834124212134375
-5.641214390659658,-0.322649501756115
-4.748618634041317,0.3237903601503631
-3.160817395594016,0.6798342713370448
-3.581401899460108,0.8075674530163314
-4.468401166048184,0.15247998386127962
-4.667589964855986,-1.3838418055268316
-6.469411785043539,1.1663432860557899
-5.747385582273123,0.13035553549100942
-6.298073011146861,0.5095756943754766
-3.4120339279113088,0.626257207504018
-4.039815639561795,-0.351531172900092
-4.140729931102338,0.5703544814800133
-3.4120661432410335,2.418039695764626
-4.803163207037036,-0.8759299804467624
-2.8209887238995313,-1.0038233141334947
-4.499800540137854,1.9698352237227146
-4.1083825919974934,0.19628719290619107
-5.166738056630054,1.9097865603658657
-4.075798787917531,-1.1570908796925832
-4.791799537028531,2.065755253628703
-4.237855836438725,-1.0831475318506296
-3.166707262647465,0.3109525710058999
-4.644567445417105,0.8199679096361179
-5.496677934291577,-0.06584594374161676
-4.85105017343581,1.2133712848193168
-4.278695135743076,1.2943525129116036
-5.368326424147224,-0.6290239757536532
-3.847703944012144,-0.9752010671261226
-4.139994932182794,0.3806236585284559
-4.17847207510161,-1.7680630585582418
-3.6226923688535737,-0.9691939793406308
-3.072872452168571,0.9521616458958965
-5.309969519309754,0.5541590143252519
-3.8371851485440636,-0.9236934085901283
-3.667147023988734,-0.08208254835246862
-4.071286316766577,0.5147124902858486
-5.028657814626794,-0.47654788591796515
-4.982206051509755,0.16499566138997274
-7.803366720218786,-0.6361607947227746
-3.757018022482695,-0.6644814136409277
-5.986045090077886,0.40538084392591656
-5.873614991671006,0.14374006128925965
-6.177164547509616,0.9879259268117363
-2.877360000433078,0.6766055843850878
-3.0864118467786352,-0.772943836859311
-4.119762760308027,0.2782811595014056
-3.3052459367868012,1.4293315430655489
-4.728116669922117,0.5229794512975838
-7.096998301535029,0.20505170569485517
-5.418532169246935,0.5563357969289255
-3.7953350245264965,0.766218165982104
-5.652866684323114,-0.6420448778391642
-5.113812830055961,0.7262969952568338
-4.9419209601214575,1.5785767137234816
-5.65215118818234,0.23210176417632297
-5.349689463343285,-1.772583156168512
-2.963979739894053,-0.06309837618978181
-5.450019894360441,-1.101459245518908
-4.079768758133463,1.5110563477263121
-4.655564838458253,-0.6870674533435291
-3.2252347569705337,0.05351643711614488
-4.145948331176851,-1.268960165627408
-4.968102190796976,1.0961152387862203
-3.6055366870848937,0.4564297439778086
-3.9755727228354596,-0.889075199688459
-4.3046557104359495,1.515140748325064
-4.337666595873195,-0.11050387701602557
-5.305855409437733,-0.40457375698260994
-3.9734427598562925,-0.2134631341265229
-3.3879453783694915,0.5531733805384006
-3.9885614482077907,-1.157937874742448
-5.381223134810785,-0.634188520644294
1.6039161102434356,0.7638804060602313
2.6765673892857738,3.2987275621576058
4.779996449540134,-0.32443193139318016
1.0777920747713634,-0.24999667608192788
2.1598639164807927,1.1201529987795342
2.8353662005252427,1.7732280494697048
1.1291553255034752,-0.837076678496977
2.2195308797816233,-0.14202964183788658
3.145997647610386,-0.9327584633808372
1.7017610229278546,-0.7015952319679966
