"py","r","c","sql","js"
93.2206814838189,68.7995659181322,11.4267643474801,28.3823570467034,0.390476019247604
85.5200358682792,67.301533709465,21.2566150878256,24.9555106150503,13.751656228551
93.1881508626885,85.5889490686345,23.9733441609647,26.060191250037,3.09765399422022
94.9338613606017,76.8054500627242,16.5498585251257,20.9112372075514,11.6356639711264
97.2457246537895,75.6190816041171,20.0004401884575,27.5816471284117,-3.41107701076256
85.7375153721495,74.1537242372264,27.8602275036598,27.0625803780366,1.73718732537148
93.5346858630858,66.6396977338763,30.0789902008333,23.045184386602,3.11454023392774
77.9809392464866,79.2839782862827,12.3202036211592,15.6463434157479,2.26324214308398
84.5087869413435,73.4800210797744,19.1787630782488,29.9052417290802,14.440949083942
84.0436468407644,73.7207030556766,28.4104888064379,28.8793763559182,4.84064709091111
73.1005464503736,81.5334242999981,16.7118929360359,19.1458538503901,6.70958095772415
90.2528582482458,80.7524117735577,19.632713605427,13.8378828659563,-1.59660195504746
91.4419902014018,84.7448146315399,19.3972489123404,26.4347100641134,-0.104520935567021
87.4725989101593,71.6667825386173,13.786246874655,22.5843841541898,11.9864823598839
95.3071426498966,79.5524399250841,16.8872119658068,26.7682819235512,13.8093716521689
84.913066210464,84.73777319473,19.7938858463823,15.9419827416081,13.7420458216707
80.4220326890649,67.2244778438647,17.1029180565945,18.2858068893375,-4.66445934667731
93.029726181221,68.9744518918551,27.7937021635774,32.6004239757593,19.3497248554548
84.3202477666933,67.0778292340236,16.6330501084221,27.82642433301,12.1181098085968
100.108708832049,64.7855020034832,16.9678167717949,29.1054127570351,4.81297775103219
86.9798765817066,75.5598778726881,24.8780380358647,37.7065991230777,9.92525445158783
94.5895351838154,79.5724303775443,12.6054211078036,25.9017500002167,-1.79969660406305
62.326906309088,69.9676546252148,15.0692166047836,74.3443880976283,0.873251924485896
70.3433531565632,75.3216951736344,4.17213021965052,58.9150976528719,8.24359874470278
61.6105290040955,70.2729363901079,15.1276994073789,65.3884086826557,11.1970516160254
71.3301329899182,75.1455049913011,3.89651191001951,65.3434683923434,7.17572764876744
79.0839412972327,68.9746916110079,6.82621742139145,60.9515099014737,10.7326160858501
62.7628839392467,69.594788652331,18.3127399504035,58.008829408028,7.76783449286194
64.8309147205086,73.3765862627317,7.96898281746945,64.9829705399538,21.328407551184
70.325947576156,76.9506054574301,15.7998230147581,69.5885831796908,14.9993202104203
62.8768271612173,61.2752315137757,7.96140603854582,75.3378959528359,30.7610575888327
67.317012280796,69.7655873260807,-1.03453683323534,51.6359304820455,4.43445676808552
76.1092878816998,69.50326473125,4.05829012135755,60.0829236868131,15.7005614027594
76.7868150977908,64.6875554238834,2.38036096629963,62.8199884739166,24.6862156709126
72.6869266551897,62.7594844734259,6.60996600217979,53.3579007853284,12.106860386068
57.0391103585278,65.5848763222043,7.64582153693299,59.746265907454,2.41847400712538
69.6220228422168,74.107654040091,8.92649476536849,59.5585376857294,2.95574248737701
77.453412500368,67.0857414067144,8.29726939997608,59.9420121009828,9.75209804557672
75.6923652618812,64.5057853334628,23.2454142912008,49.6781578059705,19.1638705259739
68.66428468127,71.1439142364027,0.298011639002063,66.4939298520059,15.252803406527
51.1004913400541,61.3430003542346,7.09622989504554,60.5765394462162,-4.96857829328694
70.4267664716078,77.3211164336567,12.4435706967478,75.6434383568251,5.09752123793356
74.0162618823851,66.607832086469,21.3990958607078,70.5716916459056,9.9366046729491
70.3206250580757,71.3239016817647,10.6196532699953,54.8252930440704,-0.206934410713377
71.1018877812311,70.3570443210248,18.6740549588039,65.6887679470409,14.8617075254641
73.0209576100814,69.9983153177949,-1.51188875027595,60.8436031103679,-7.22934832630542
67.2241518476485,82.6656742971001,20.1244956776494,71.2179681804416,11.0030283482832
79.1698475802608,64.2227043002304,5.16607879834372,65.3714929084907,7.26144516611061
73.2927537991176,78.0182931655959,8.06498240182304,61.1008346190874,6.56185140070147
61.3013081059778,70.2210123128727,2.23406868070394,68.068779253209,8.01446783283564
79.6710281946987,64.153559362853,10.9370852150062,66.0682571104969,12.2035636329549
78.4312125590688,69.5186544568844,22.4973733621209,63.847676927753,12.7742860455729
75.7685177457732,75.2274018090873,26.9551434867611,79.1392343503318,8.42077402274828
58.3615941847008,67.0213688592378,2.46219768517112,61.2942987957792,-3.47465301238392
66.0148555947616,64.5954243536458,13.4015877728217,61.7044911891117,-0.0746050882538558
74.4485967210267,71.0693487472353,19.71965217121,54.1784415318773,-0.287604417806811
70.306054053045,76.9201779162516,8.63040227900819,64.7163129369338,15.3330441282435
72.4360861256291,69.4857916572948,8.47277641605652,71.2324941382947,8.29469512690104
87.2171548420929,60.2908141250818,7.86655431817488,50.5002850434955,11.8877362519261
64.2713377292023,60.8532686693725,14.1848290687801,63.2495441594889,-0.912492646690712
55.207599195496,64.6212327244544,19.7820058757103,56.7284470134268,6.2508839531258
71.9158669070129,66.3102431223788,14.8133383286797,75.0935608551184,13.9371638122145
65.1868221112961,69.8500105447086,12.2413161000788,74.505268772152,8.75171713606057
73.1222873707331,74.693486496974,7.88691051955917,67.3415199313846,9.19404809658145
64.3133069334658,66.9576807299932,13.4884407989056,75.0053665628016,9.49556969525543
85.484388362346,62.2028415168101,6.15324157458271,58.9287750438492,18.4763686484841
69.134058198958,74.2497419641495,8.0452044745393,71.6545620748032,5.69572169440208
66.6586514577896,71.9281987811771,17.6755941017821,60.9049194395674,14.7328852082029
68.8361695595937,78.1014294859032,13.0940916172517,67.2467026576794,16.2901972387629
76.037943685385,58.2226339836522,11.6871140581828,62.9042278833456,1.67477467535286
70.6813833964197,70.6112336222641,8.21074641251137,63.0501984169485,10.8488119487331
58.620682825521,79.4735332575987,16.5172303103942,68.8228061083067,9.92144819708712
102.203985035196,11.0711394969007,85.2606194676705,29.9135455625627,34.0628464953998
101.403424074037,24.2733946241629,89.9562427008267,23.7061993297491,34.7491888579451
94.9828061332431,20.9024677813343,93.9135730554777,16.2609686600998,24.9940940089943
95.9520668668961,28.1444870251405,92.8489772042452,27.9464295663161,29.719910161236
89.9589251853981,27.2511660262645,82.3763469866801,33.1235532907377,24.9415583619981
93.6131296896415,24.1073738268998,97.9484864530428,13.4984534354374,27.5519796257636
87.7955383576621,32.4496778206052,75.6391684529592,19.7510753541667,23.5311151840886
88.2313087290317,11.3215433988121,93.0472746143529,21.954284540404,24.1847533954312
86.4543083775663,28.3750229094022,83.4187805859466,14.9722165967348,36.4091681380315
100.853453927614,10.9432758049972,73.5784448218822,28.8587409414229,30.0923490087496
102.804802589468,26.1140137998301,73.9393030596604,19.8057266797202,30.1881118213493
92.1093860295104,22.6274960720051,88.7162534440778,32.7983465078015,44.1069072592405
87.0971582139522,28.7708315986489,102.564740113356,24.3745560953915,31.5912548421484
94.3844806775606,22.5516864704038,88.9136324490113,29.096647623703,28.2405535077376
110.693325853188,11.0191011445974,94.915493561698,34.9276864774743,37.2310068731602
109.289192195253,7.94523771188737,92.8706856184207,25.8593732751803,28.5891951522719
82.9613976429498,25.7868146696713,82.4176930548526,31.5370838144509,41.6103544703565
92.5016534071433,21.486363813241,93.6777268493558,25.4748855217547,29.3562934754765
105.732963445136,18.0028712450934,89.4706602584253,13.4182853192434,27.6869317011712
94.7322913237283,19.8225207810245,88.4461950485473,24.1568158193954,23.8231246424772
106.181892696285,17.3000945302904,94.0077926401717,29.0269534422947,34.3004825101376
92.6649022468308,20.8986168354331,92.2321639414819,27.4261991248959,42.2655743920812
99.2349014674076,15.4808645030009,82.613976142938,22.7827815788521,29.5079331843776
96.5696886747518,8.11893364370908,89.766565801557,15.4761035793212,33.830273493142
117.60348646836,20.4628013702544,80.754824321681,28.5247885809662,34.3333019862301
101.443167967408,29.3169310862368,91.4157288706424,17.5848078015648,41.9553526821668
86.5542265154886,35.1413069640977,83.971063717008,15.237235903021,36.6471362046632
90.7728318158571,22.0182433717002,90.1649705095296,28.1644940288385,24.4844139101328
97.5916469923544,21.4353104570358,89.5759933163744,15.3703253436712,27.1216875773328
81.6929954732427,28.7408759686791,85.1072875723666,25.710550904343,26.7770868014581
82.3691303852573,22.3749971158256,90.2585883239908,24.0194052974052,32.9910101049255
87.1472417555135,18.9557111376297,91.0204935793888,14.702532197821,31.9723694548854
92.564492754086,9.83891921260384,85.3851000688981,32.2578748828294,34.5755625076424
103.672315040424,13.154130801523,95.2056975581172,19.8503650059575,27.3985995971193
93.080617046034,24.8441595844849,96.7489189471318,32.3998482143567,29.3655733088726
96.1366650089074,11.7824222255417,82.3660612100329,20.6747642427151,37.1895204229756
94.5477516317286,29.3392015910829,81.5584155529249,19.9746003269443,31.3027527048607
90.063340320824,12.5749862238486,90.5947700523615,23.7814178277405,27.4199708497503
104.535380881257,20.6450060932055,80.6068143337111,21.4936010281508,38.7981506184289
87.3244076834168,21.9836483002043,83.8540333632479,21.5037924564659,32.0944741809787
93.4009653701718,21.9101918629297,92.6205288937253,17.8563493159639,25.5842573308492
92.5652034357281,23.0636312538908,82.9856620431323,15.5097201237543,43.9678199288315
98.7249003365471,26.1895779198076,73.5031238250617,28.2930063308092,23.8232930703734
106.250641935828,21.116512938912,91.650735836755,18.3565766097627,19.5327461789323
98.5967016828162,20.2602510390726,75.7822184334402,14.3648014906377,16.2280728600225
104.676612124011,23.1222917643324,77.5177981978231,20.4450647058552,36.5578817868269
100.341679339849,18.9645064088191,65.8744712440747,18.3934515928386,28.2701716207806
90.6279081875612,32.7618869337019,92.8186647556104,8.65050020030953,30.071084501194
95.5708066030029,6.80827396368746,88.7576796219314,21.9634399551263,34.0273888084033
104.632553779553,29.18903233504,90.2360542615893,25.1702188481236,28.7346115674647
8.74357877538719,28.8216542663944,20.7723100402642,40.5934695213165,26.1380683949875
6.35151342770609,29.075581123724,31.9014220288593,32.2597017390431,29.5672671000856
17.6151005723831,25.5216614765736,26.2109300383033,34.6753520179454,8.82515340768587
21.2230786913192,22.5884028786714,20.2062576999733,30.9624834108878,8.93398662512588
4.0555570745594,14.4401709758792,30.9483820773036,49.250675072161,10.5988117145805
22.0336713666296,21.8374367392599,25.7393478170754,13.2885426660891,20.7010962277354
22.9561445023153,20.8296797942394,34.1612593083407,34.5662176743938,22.8455524893401
29.063161542447,28.6426040116385,26.6359547525687,34.7709646323205,25.4639588186407
21.1529981300177,33.1604067572409,36.3163848747264,35.4941382841886,26.0963078175257
21.4346768856016,27.5072821692615,24.4316484176243,23.0952627115737,24.5301261294693
24.2322253870806,16.1019802536184,29.5368360761131,35.5134808238043,23.5786071646001
19.8660146158175,35.6969811377872,30.5920609495519,35.3136467191851,18.1436228538474
19.4419995683483,31.0724712271649,29.9537587561142,42.8103548764952,10.7830300895173
20.8118912508196,25.5646485111212,29.4135970611933,37.6646244663628,11.9168731207055
25.2092135483387,8.55460784753265,27.9090242029806,41.8081799423597,19.8531790392962
16.9809657753062,17.3179006701279,27.3639449574576,27.2974843048067,28.7847543747625
16.5032973366214,23.5199885295283,37.5552195572319,33.129160941012,28.9418587649523
13.94386546271,29.3291413109569,34.3569139821822,35.3421648033498,3.51683309421743
13.2956990170969,15.740670600292,23.7307828001867,35.9055207542234,11.1620138934007
22.2875997993705,46.478392697371,37.7750605485362,29.1432987542872,26.9339276143323
30.8316055797962,6.12322604334421,29.0135886131591,44.3542034459649,9.55123199486533
13.217983017949,22.3484623546615,23.5157525988329,29.7176308485006,5.70495769263687
18.6809170161838,22.18306149717,29.1886158169097,22.6998301794845,21.198677620882
12.7899918698086,19.3564315836656,26.8996875880541,36.8174307741347,29.1307529377094
26.3566050930235,21.767065024217,28.7065771618227,38.6518881310264,30.5415319372041
17.7783269470431,29.1967661030062,21.186240920962,40.6088894969646,20.7297440296956
21.253027765783,17.8799512694996,22.2612230732276,27.376174416042,22.0376602921385
22.4361973141042,9.42030363587705,37.540432783178,32.2619808553277,20.9206537002863
12.6200468510789,24.6563753196715,34.7295965137189,24.7009447202265,16.8733914783802
19.2667899832251,23.9872613159804,21.8139286791922,39.9133461946924,-6.6021735778536
18.4016016803383,23.908295433399,21.6993551919457,36.4338771270705,22.3249227133183
24.7274889369928,28.6757765219067,40.0633319295778,40.3963381050177,14.2614120342975
11.3672871454558,23.9078260793349,41.3632951349025,38.2579218736648,24.0693085666829
11.6002691890405,29.4323292133341,22.5600116290132,29.7471640853686,12.6111879704838
25.3610660363128,9.92485267155321,18.8838631617082,35.2576064961029,5.55795841348695
15.8833149710192,16.1027365351974,46.3644661677308,20.6411340640784,25.7166985642134
15.377929190171,26.4415970011,29.6074024004277,37.5206238038237,18.2696421258878
20.7910946553814,21.5297106253215,29.3072492449932,40.7822940743495,41.4671298478992
17.7572084021977,30.6134221854234,28.532956444652,27.8698401195867,23.4091433932884
33.0646704785715,16.9669610323148,37.8340213042493,19.047828229114,24.3395456219837
21.8167201903746,29.0673191274779,26.6579443526458,23.3402069289049,22.346774558544
21.1309204964265,19.3181708130675,38.2157451490926,26.2081725447975,12.7762883619842
26.5175243653475,16.2087186439894,26.4554118420582,42.6868872687513,14.4069923610806
19.5803727551827,21.6003636744314,31.536021203912,34.0243735454409,24.4187815683355
20.3411779005422,24.3484552621812,20.7655209574899,25.3354378980485,24.3857737088757
12.4898721948623,15.4062262693212,29.1933143002145,37.8898938322862,21.0808051278422
3.94919998663529,18.6519586242079,36.4046771262435,18.7179545544807,10.0940279512232
11.5495520495496,15.2767255686748,26.8561585966398,32.2708288003193,28.7923526822079
20.7987660085803,31.1174178443184,36.9773310418585,41.7899984931051,7.43211268022159
12.7669204462624,29.065288368412,47.0903747153789,31.6082873409364,13.9674995597222
81.2754094560059,22.5859450171556,9.4480090005846,85.4902830730675,86.7743848378426
68.6688552680576,23.9515050582725,6.97771740180646,94.4408496404981,92.2562428430235
71.7951339148601,21.0338656060687,10.2542026098787,91.3424256860617,94.2631673694213
67.6388137800683,25.3328874056756,13.2270980325625,91.711466563153,94.6577322268111
58.0284662242049,24.0179376114015,18.203011185195,105.435966940638,98.1358954705675
60.8176196086637,24.9081865913106,16.9109154171908,88.1628007907108,98.5337159129875
66.1567599615611,24.4717289647041,13.2597454732611,100.33622876274,74.9983473412231
44.500659749957,32.6332001866204,8.00406223227715,88.7760288091916,104.095958163948
59.0646004139502,13.6147577145685,21.8912913402551,76.7868462292199,95.1920185239405
70.5900915855641,31.55827280746,20.4139713501392,71.4092623110375,88.0074775797804
62.9108080842435,18.6605394034145,8.92934285092947,91.5477848581741,84.1976291847542
63.0147203613824,20.5451347932709,18.8074536130232,80.0052509466201,98.3354498589473
71.0866351465414,21.5675707709938,17.1506005415123,87.2938066857342,94.2966721083889
61.1895130071072,17.8624964312281,21.3165512427353,99.4393059002803,99.5466297203347
69.4016226476432,3.12335134813824,15.0474032410621,89.4302787413605,91.5777911240825
55.0436587943823,18.8094722541669,6.01252992759515,84.9903178769515,90.2953686662581
56.40741156666,21.2896820642821,19.6174958169376,73.5279634352362,107.689957924818
53.281261389789,8.83590357063667,8.89898428321388,81.3954562346206,77.7480492040092
65.5907893757142,24.8495776178887,17.6904650000994,82.9706742049136,94.7364012555799
63.5571203522072,16.8190841518467,25.7143514054862,91.7894401286925,94.6936934002976
75.0931014819744,31.1341926422558,4.06820385810418,90.38420143332,95.0708691967898
64.7075252763024,22.8540767998498,24.9333756081823,87.0977438609517,95.906986314326
74.4762813443464,15.4785203455227,23.4721270624265,88.2617061423758,90.0651553191579
78.6165769314598,22.1741255447007,10.2991225631591,84.9831372618405,100.164016552876
61.563432364043,22.8030817574088,12.2410905716451,87.2115905602316,74.8200593554383
67.7190735246123,27.3843315721522,9.19906619595251,88.9017187597064,86.361036183818
59.0857471856981,19.9018933221159,10.0074264342211,90.144108991894,91.1659881456598
70.1659325750976,6.76637004087039,18.0574196708231,99.7933936090127,93.1425136389716
57.441677681013,11.90233923845,7.7072869632352,79.2158340238133,94.8453565543404
57.8146828662946,14.9992453804968,12.6676907846105,97.323652021086,96.4753799695102
67.0215535310521,23.9838570617533,12.9926763585748,91.7005872210107,81.4403765383936
65.6356792350102,19.0061461584067,13.3239914409871,76.182700193999,92.0536942307792
66.8383622369786,16.699420206211,15.2701270100565,85.0606694040623,95.6691761540027
65.4853443895388,15.0857641748976,25.1760194643042,82.5945990561961,101.284351100996
61.2994932680022,22.0758647005321,10.8406778207458,80.4689968386617,91.205025858972
64.0885848483686,15.0399740695527,8.43583842639427,76.2347946104022,103.194046348778
76.3411112104907,18.2145524893998,19.545990447566,83.5412856528004,90.0293033075027
64.8747341367357,14.4201594160333,16.6633060983272,83.9524798931086,91.6507130276265
55.770574207355,11.2822238100641,15.6505158809472,84.7351872660384,93.1214988912479
59.0880788759311,27.6862921220438,18.1369178446429,72.5722046675867,88.4833360631627
57.2872958925623,11.7775317097733,4.11648858544778,90.0905178856688,97.0115663414333
58.6993689989475,21.5112040231174,21.4430705460378,92.2244587259646,82.5794888778575
56.1724125612426,17.0226990600214,17.1774251522831,92.5275001167728,91.960495042885
46.6190576826197,13.5908453185132,20.6591908391385,92.3951835492768,88.2162021518233
69.683460244334,22.8151947689195,9.81037600618939,88.4035442248126,88.1704838140522
69.6202905646154,23.6119415316341,1.10641964757704,97.2784502217443,100.060117709311
63.2457969522622,29.852667384989,10.6078732679645,80.8648116124147,99.3655377736214
59.9334187813233,23.2765749724779,7.65207229483622,78.4137671439522,103.186185700919
59.3147285736941,20.0307287634419,29.5593371318306,89.364865439822,90.1534224482408
67.7911403521289,39.2172822809586,11.1057339653667,90.085768610779,92.2268055128284
