"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.483,0.548,4,-6.291,1,0.0254,0.00471,2.01e-06,0.0997,0.217,79.926,"5hiqtrACtMJkNpaNHj0n9Z","https://api.spotify.com/v1/audio-analysis/5hiqtrACtMJkNpaNHj0n9Z",4,1,223920,FALSE,"https://api.spotify.com/v1/tracks/5hiqtrACtMJkNpaNHj0n9Z",FALSE,"Come Back...Be Here",NA,28,"track","spotify:track:5hiqtrACtMJkNpaNHj0n9Z","https://open.spotify.com/track/5hiqtrACtMJkNpaNHj0n9Z","reputation Stadium Tour Surprise Song Playlist","E","major","E major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.573,0.767,9,-2.929,1,0.0323,0.0577,0,0.327,0.438,114.984,"2RSYYe7LhKFxIi50T5XtUo","https://api.spotify.com/v1/audio-analysis/2RSYYe7LhKFxIi50T5XtUo",4,1,202080,FALSE,"https://api.spotify.com/v1/tracks/2RSYYe7LhKFxIi50T5XtUo",FALSE,"A Place in this World",NA,29,"track","spotify:track:2RSYYe7LhKFxIi50T5XtUo","https://open.spotify.com/track/2RSYYe7LhKFxIi50T5XtUo","reputation Stadium Tour Surprise Song Playlist","A","major","A major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.481,0.435,4,-8.795,1,0.0321,0.678,0,0.0928,0.107,143.95,"64KRxmbqypPBlya4nxFmDn","https://api.spotify.com/v1/audio-analysis/64KRxmbqypPBlya4nxFmDn",4,1,250093,FALSE,"https://api.spotify.com/v1/tracks/64KRxmbqypPBlya4nxFmDn",FALSE,"This Love",NA,30,"track","spotify:track:64KRxmbqypPBlya4nxFmDn","https://open.spotify.com/track/64KRxmbqypPBlya4nxFmDn","reputation Stadium Tour Surprise Song Playlist","E","major","E major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.706,0.505,4,-7.639,1,0.0358,0.0352,0,0.13,0.561,117.935,"24ksPWXKg1k7OOG57pufED","https://api.spotify.com/v1/audio-analysis/24ksPWXKg1k7OOG57pufED",4,1,240266,FALSE,"https://api.spotify.com/v1/tracks/24ksPWXKg1k7OOG57pufED",FALSE,"The Lucky One",NA,31,"track","spotify:track:24ksPWXKg1k7OOG57pufED","https://open.spotify.com/track/24ksPWXKg1k7OOG57pufED","reputation Stadium Tour Surprise Song Playlist","E","major","E major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.609,0.383,7,-5.732,1,0.0243,0.56,0,0.165,0.224,96.005,"0kqC185OTcnuhbz4T7g5RB","https://api.spotify.com/v1/audio-analysis/0kqC185OTcnuhbz4T7g5RB",4,1,205853,FALSE,"https://api.spotify.com/v1/tracks/0kqC185OTcnuhbz4T7g5RB",FALSE,"Invisible",NA,32,"track","spotify:track:0kqC185OTcnuhbz4T7g5RB","https://open.spotify.com/track/0kqC185OTcnuhbz4T7g5RB","reputation Stadium Tour Surprise Song Playlist","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.442,0.48,1,-7.405,1,0.0281,0.416,0,0.129,0.167,73.849,"3oxgFdIlxFEDEJqn7k5TVN","https://api.spotify.com/v1/audio-analysis/3oxgFdIlxFEDEJqn7k5TVN",4,1,264946,FALSE,"https://api.spotify.com/v1/tracks/3oxgFdIlxFEDEJqn7k5TVN",FALSE,"Breathe",NA,33,"track","spotify:track:3oxgFdIlxFEDEJqn7k5TVN","https://open.spotify.com/track/3oxgFdIlxFEDEJqn7k5TVN","reputation Stadium Tour Surprise Song Playlist","C#","major","C# major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.502,0.843,5,-3.648,1,0.0378,0.123,0,0.0974,0.507,143.944,"3EXetjrGgwIjDRNn6YA8sa","https://api.spotify.com/v1/audio-analysis/3EXetjrGgwIjDRNn6YA8sa",4,1,263613,FALSE,"https://api.spotify.com/v1/tracks/3EXetjrGgwIjDRNn6YA8sa",FALSE,"Better Man",NA,34,"track","spotify:track:3EXetjrGgwIjDRNn6YA8sa","https://open.spotify.com/track/3EXetjrGgwIjDRNn6YA8sa","reputation Stadium Tour Surprise Song Playlist","F","major","F major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.617,0.699,2,-5.712,1,0.0274,0.113,0,0.074,0.818,80.007,"5zytSTR2g0I9psX2Z12ex6","https://api.spotify.com/v1/audio-analysis/5zytSTR2g0I9psX2Z12ex6",4,1,238093,FALSE,"https://api.spotify.com/v1/tracks/5zytSTR2g0I9psX2Z12ex6",FALSE,"Jump Then Fall",NA,35,"track","spotify:track:5zytSTR2g0I9psX2Z12ex6","https://open.spotify.com/track/5zytSTR2g0I9psX2Z12ex6","reputation Stadium Tour Surprise Song Playlist","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.53,0.526,7,-8.349,1,0.0263,0.199,3.52e-06,0.14,0.323,79.025,"2G679wnKfyhUOeNx910OXg","https://api.spotify.com/v1/audio-analysis/2G679wnKfyhUOeNx910OXg",4,1,239426,FALSE,"https://api.spotify.com/v1/tracks/2G679wnKfyhUOeNx910OXg",FALSE,"Begin Again",NA,36,"track","spotify:track:2G679wnKfyhUOeNx910OXg","https://open.spotify.com/track/2G679wnKfyhUOeNx910OXg","reputation Stadium Tour Surprise Song Playlist","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.479,0.547,2,-4.948,1,0.0275,0.521,0,0.0728,0.238,146.147,"4qNEi8zGIYLiMtoW8OaJdx","https://api.spotify.com/v1/audio-analysis/4qNEi8zGIYLiMtoW8OaJdx",4,1,251213,FALSE,"https://api.spotify.com/v1/tracks/4qNEi8zGIYLiMtoW8OaJdx",FALSE,"Tied Together with a Smile",NA,37,"track","spotify:track:4qNEi8zGIYLiMtoW8OaJdx","https://open.spotify.com/track/4qNEi8zGIYLiMtoW8OaJdx","reputation Stadium Tour Surprise Song Playlist","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.547,0.808,4,-3.63,1,0.0398,0.00556,0.000304,0.0587,0.65,139.908,"2fF3QzbGCrtrDXIdWcg1mv","https://api.spotify.com/v1/audio-analysis/2fF3QzbGCrtrDXIdWcg1mv",4,1,267653,FALSE,"https://api.spotify.com/v1/tracks/2fF3QzbGCrtrDXIdWcg1mv",FALSE,"The Story Of Us",NA,38,"track","spotify:track:2fF3QzbGCrtrDXIdWcg1mv","https://open.spotify.com/track/2fF3QzbGCrtrDXIdWcg1mv","reputation Stadium Tour Surprise Song Playlist","E","major","E major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.607,0.829,10,-5.02,1,0.0588,0.0806,0,0.207,0.52,128.057,"0QCS4NpURHvWdF1icdkfBw","https://api.spotify.com/v1/audio-analysis/0QCS4NpURHvWdF1icdkfBw",4,1,226293,FALSE,"https://api.spotify.com/v1/tracks/0QCS4NpURHvWdF1icdkfBw",FALSE,"Forever & Always",NA,39,"track","spotify:track:0QCS4NpURHvWdF1icdkfBw","https://open.spotify.com/track/0QCS4NpURHvWdF1icdkfBw","reputation Stadium Tour Surprise Song Playlist","A#","major","A# major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.843,0.541,6,-7.361,1,0.0318,0.191,1.85e-06,0.108,0.838,116.001,"0TYJbIHBtmWy9ugtU9BcbE","https://api.spotify.com/v1/audio-analysis/0TYJbIHBtmWy9ugtU9BcbE",4,1,256040,FALSE,"https://api.spotify.com/v1/tracks/0TYJbIHBtmWy9ugtU9BcbE",FALSE,"Hey Stephen",NA,40,"track","spotify:track:0TYJbIHBtmWy9ugtU9BcbE","https://open.spotify.com/track/0TYJbIHBtmWy9ugtU9BcbE","reputation Stadium Tour Surprise Song Playlist","F#","major","F# major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.712,0.603,7,-3.753,1,0.0304,0.0991,0,0.102,0.714,118.986,"1XLc4irbX7oQSneh6gWv3O","https://api.spotify.com/v1/audio-analysis/1XLc4irbX7oQSneh6gWv3O",4,1,243346,FALSE,"https://api.spotify.com/v1/tracks/1XLc4irbX7oQSneh6gWv3O",FALSE,"Speak Now",NA,41,"track","spotify:track:1XLc4irbX7oQSneh6gWv3O","https://open.spotify.com/track/1XLc4irbX7oQSneh6gWv3O","reputation Stadium Tour Surprise Song Playlist","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.422,0.692,3,-5.447,1,0.0549,0.0493,2.57e-05,0.177,0.197,184.014,"0eTCaVOYLpJlSkbEi2jay4","https://api.spotify.com/v1/audio-analysis/0eTCaVOYLpJlSkbEi2jay4",4,1,245560,FALSE,"https://api.spotify.com/v1/tracks/0eTCaVOYLpJlSkbEi2jay4",FALSE,"Wonderland",NA,42,"track","spotify:track:0eTCaVOYLpJlSkbEi2jay4","https://open.spotify.com/track/0eTCaVOYLpJlSkbEi2jay4","reputation Stadium Tour Surprise Song Playlist","D#","major","D# major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.578,0.348,0,-8.066,1,0.0257,0.314,0,0.1,0.218,92.673,"4RMfSYDFkcz0bKoK8fHDgR","https://api.spotify.com/v1/audio-analysis/4RMfSYDFkcz0bKoK8fHDgR",4,1,235400,FALSE,"https://api.spotify.com/v1/tracks/4RMfSYDFkcz0bKoK8fHDgR",FALSE,"White Horse",NA,43,"track","spotify:track:4RMfSYDFkcz0bKoK8fHDgR","https://open.spotify.com/track/4RMfSYDFkcz0bKoK8fHDgR","reputation Stadium Tour Surprise Song Playlist","C","major","C major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.556,0.933,8,-3.685,1,0.072,0.00454,0.000469,0.101,0.521,143.936,"6Py8IKZqDyU8aQVrjilbJw","https://api.spotify.com/v1/audio-analysis/6Py8IKZqDyU8aQVrjilbJw",4,1,215600,FALSE,"https://api.spotify.com/v1/tracks/6Py8IKZqDyU8aQVrjilbJw",FALSE,"I'm Only Me When I'm With You",NA,44,"track","spotify:track:6Py8IKZqDyU8aQVrjilbJw","https://open.spotify.com/track/6Py8IKZqDyU8aQVrjilbJw","reputation Stadium Tour Surprise Song Playlist","G#","major","G# major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.649,0.777,9,-5.797,1,0.0391,0.0192,0.000487,0.234,0.616,126.014,"7txpzmA69zyk50K3ZyZSzC","https://api.spotify.com/v1/audio-analysis/7txpzmA69zyk50K3ZyZSzC",4,1,220600,FALSE,"https://api.spotify.com/v1/tracks/7txpzmA69zyk50K3ZyZSzC",FALSE,"Starlight",NA,45,"track","spotify:track:7txpzmA69zyk50K3ZyZSzC","https://open.spotify.com/track/7txpzmA69zyk50K3ZyZSzC","reputation Stadium Tour Surprise Song Playlist","A","major","A major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.602,0.755,0,-4.991,1,0.071,0.245,0,0.178,0.495,159.965,"3qGLcmO0XnnrcpAQGZwTvA","https://api.spotify.com/v1/audio-analysis/3qGLcmO0XnnrcpAQGZwTvA",4,1,195706,FALSE,"https://api.spotify.com/v1/tracks/3qGLcmO0XnnrcpAQGZwTvA",FALSE,"I Know Places",NA,46,"track","spotify:track:3qGLcmO0XnnrcpAQGZwTvA","https://open.spotify.com/track/3qGLcmO0XnnrcpAQGZwTvA","reputation Stadium Tour Surprise Song Playlist","C","major","C major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,"2sC2P3BN0IXujNaaSyDmtP","https://api.spotify.com/v1/audio-analysis/2sC2P3BN0IXujNaaSyDmtP",4,1,231826,FALSE,"https://api.spotify.com/v1/tracks/2sC2P3BN0IXujNaaSyDmtP",FALSE,"Blank Space",NA,2,"track","spotify:track:2sC2P3BN0IXujNaaSyDmtP","https://open.spotify.com/track/2sC2P3BN0IXujNaaSyDmtP","1989 (Deluxe Edition)","F","major","F major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,"1fo2ctLqj3zBhRQKOXprol","https://api.spotify.com/v1/audio-analysis/1fo2ctLqj3zBhRQKOXprol",4,1,231000,FALSE,"https://api.spotify.com/v1/tracks/1fo2ctLqj3zBhRQKOXprol",FALSE,"Style",NA,3,"track","spotify:track:1fo2ctLqj3zBhRQKOXprol","https://open.spotify.com/track/1fo2ctLqj3zBhRQKOXprol","1989 (Deluxe Edition)","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.605,0.725,5,-5.729,1,0.0323,0.00201,2.02e-05,0.101,0.539,96.97,"0lmMtDQ2ElasKU2qDAE6NN","https://api.spotify.com/v1/audio-analysis/0lmMtDQ2ElasKU2qDAE6NN",4,1,193293,FALSE,"https://api.spotify.com/v1/tracks/0lmMtDQ2ElasKU2qDAE6NN",FALSE,"All You Had To Do Was Stay",NA,5,"track","spotify:track:0lmMtDQ2ElasKU2qDAE6NN","https://open.spotify.com/track/0lmMtDQ2ElasKU2qDAE6NN","1989 (Deluxe Edition)","F","major","F major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,"3fthfkkvy9av3q3uAGVf7U","https://api.spotify.com/v1/audio-analysis/3fthfkkvy9av3q3uAGVf7U",4,1,219200,FALSE,"https://api.spotify.com/v1/tracks/3fthfkkvy9av3q3uAGVf7U",FALSE,"Shake It Off",NA,6,"track","spotify:track:3fthfkkvy9av3q3uAGVf7U","https://open.spotify.com/track/3fthfkkvy9av3q3uAGVf7U","1989 (Deluxe Edition)","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.653,0.893,0,-5.966,1,0.0538,0.0158,4.95e-05,0.102,0.513,118.035,"1B5VzXPqMlvRw0U4HJY3dJ","https://api.spotify.com/v1/audio-analysis/1B5VzXPqMlvRw0U4HJY3dJ",4,1,207440,FALSE,"https://api.spotify.com/v1/tracks/1B5VzXPqMlvRw0U4HJY3dJ",FALSE,"I Wish You Would",NA,7,"track","spotify:track:1B5VzXPqMlvRw0U4HJY3dJ","https://open.spotify.com/track/1B5VzXPqMlvRw0U4HJY3dJ","1989 (Deluxe Edition)","C","major","C major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.646,0.794,7,-6.104,1,0.19,0.0885,6.16e-06,0.201,0.287,170.216,"0yN4fNzmVnmgC0dsOoi9Wh","https://api.spotify.com/v1/audio-analysis/0yN4fNzmVnmgC0dsOoi9Wh",4,1,211933,FALSE,"https://api.spotify.com/v1/tracks/0yN4fNzmVnmgC0dsOoi9Wh",FALSE,"Bad Blood",NA,8,"track","spotify:track:0yN4fNzmVnmgC0dsOoi9Wh","https://open.spotify.com/track/0yN4fNzmVnmgC0dsOoi9Wh","1989 (Deluxe Edition)","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.815,0.377,4,-7.754,1,0.0346,0.232,0,0.1,0.211,103.97,"4bXCcoesMt8u99xMsbLr9U","https://api.spotify.com/v1/audio-analysis/4bXCcoesMt8u99xMsbLr9U",4,1,271000,FALSE,"https://api.spotify.com/v1/tracks/4bXCcoesMt8u99xMsbLr9U",FALSE,"Clean",NA,13,"track","spotify:track:4bXCcoesMt8u99xMsbLr9U","https://open.spotify.com/track/4bXCcoesMt8u99xMsbLr9U","1989 (Deluxe Edition)","E","major","E major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.474,0.48,2,-8.894,1,0.0622,0.707,0.000108,0.0903,0.319,170.109,"4A2LfnduSTsE8u0ecYROxE","https://api.spotify.com/v1/audio-analysis/4A2LfnduSTsE8u0ecYROxE",4,1,267106,FALSE,"https://api.spotify.com/v1/tracks/4A2LfnduSTsE8u0ecYROxE",FALSE,"You Are In Love",NA,15,"track","spotify:track:4A2LfnduSTsE8u0ecYROxE","https://open.spotify.com/track/4A2LfnduSTsE8u0ecYROxE","1989 (Deluxe Edition)","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.633,0.889,5,-5.87,1,0.0715,0.00463,0.000458,0.0658,0.584,121.956,"6rZVy6FIG7lSJQMFXHo12z","https://api.spotify.com/v1/audio-analysis/6rZVy6FIG7lSJQMFXHo12z",4,1,230466,FALSE,"https://api.spotify.com/v1/tracks/6rZVy6FIG7lSJQMFXHo12z",FALSE,"New Romantics",NA,16,"track","spotify:track:6rZVy6FIG7lSJQMFXHo12z","https://open.spotify.com/track/6rZVy6FIG7lSJQMFXHo12z","1989 (Deluxe Edition)","F","major","F major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.592,0.128,9,-17.932,0,0.589,0.829,0,0.527,0.15,78.828,"4JQm7ebhsrt10wmrP6AfXL","https://api.spotify.com/v1/audio-analysis/4JQm7ebhsrt10wmrP6AfXL",4,1,216333,FALSE,"https://api.spotify.com/v1/tracks/4JQm7ebhsrt10wmrP6AfXL",FALSE,"I Know Places - Voice Memo",NA,17,"track","spotify:track:4JQm7ebhsrt10wmrP6AfXL","https://open.spotify.com/track/4JQm7ebhsrt10wmrP6AfXL","1989 (Deluxe Edition)","A","minor","A minor"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.781,0.357,0,-16.394,1,0.912,0.717,0,0.185,0.645,118.317,"4TtyvyI42C0KFnbDZvNC8Y","https://api.spotify.com/v1/audio-analysis/4TtyvyI42C0KFnbDZvNC8Y",4,1,107133,FALSE,"https://api.spotify.com/v1/tracks/4TtyvyI42C0KFnbDZvNC8Y",FALSE,"I Wish You Would - Voice Memo",NA,18,"track","spotify:track:4TtyvyI42C0KFnbDZvNC8Y","https://open.spotify.com/track/4TtyvyI42C0KFnbDZvNC8Y","1989 (Deluxe Edition)","C","major","C major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","34OkZVpuzBa9y40DCy0LPR","album","2014-10-27",2014,"day",0.675,0.234,5,-15.064,0,0.721,0.801,0,0.657,0.578,127.296,"0yisH8r0f3Mkq34kjzUlCV","https://api.spotify.com/v1/audio-analysis/0yisH8r0f3Mkq34kjzUlCV",4,1,131186,FALSE,"https://api.spotify.com/v1/tracks/0yisH8r0f3Mkq34kjzUlCV",FALSE,"Blank Space - Voice Memo",NA,19,"track","spotify:track:0yisH8r0f3Mkq34kjzUlCV","https://open.spotify.com/track/0yisH8r0f3Mkq34kjzUlCV","1989 (Deluxe Edition)","F","minor","F minor"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1KlU96Hw9nlvqpBPlSqcTV","album","2012-10-22",2012,"day",0.567,0.481,4,-7.357,1,0.027,0.0173,4.13e-05,0.182,0.233,145.865,"31pEV5lPJi7btskZoUr2yu","https://api.spotify.com/v1/audio-analysis/31pEV5lPJi7btskZoUr2yu",4,1,242573,FALSE,"https://api.spotify.com/v1/tracks/31pEV5lPJi7btskZoUr2yu",FALSE,"I Almost Do",NA,7,"track","spotify:track:31pEV5lPJi7btskZoUr2yu","https://open.spotify.com/track/31pEV5lPJi7btskZoUr2yu","Red (Deluxe Edition)","E","major","E major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1KlU96Hw9nlvqpBPlSqcTV","album","2012-10-22",2012,"day",0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.102,0.75,85.984,"1OYARuagDrpgNNQ4loO1Cs","https://api.spotify.com/v1/audio-analysis/1OYARuagDrpgNNQ4loO1Cs",4,1,191880,FALSE,"https://api.spotify.com/v1/tracks/1OYARuagDrpgNNQ4loO1Cs",FALSE,"We Are Never Ever Getting Back Together",NA,8,"track","spotify:track:1OYARuagDrpgNNQ4loO1Cs","https://open.spotify.com/track/1OYARuagDrpgNNQ4loO1Cs","Red (Deluxe Edition)","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1KlU96Hw9nlvqpBPlSqcTV","album","2012-10-22",2012,"day",0.729,0.748,0,-6.67,1,0.0245,0.307,1.29e-06,0.09,0.928,99.981,"1x0J8LFX23d5h1zzuzZorc","https://api.spotify.com/v1/audio-analysis/1x0J8LFX23d5h1zzuzZorc",4,1,204826,FALSE,"https://api.spotify.com/v1/tracks/1x0J8LFX23d5h1zzuzZorc",FALSE,"Stay Stay Stay",NA,9,"track","spotify:track:1x0J8LFX23d5h1zzuzZorc","https://open.spotify.com/track/1x0J8LFX23d5h1zzuzZorc","Red (Deluxe Edition)","C","major","C major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1KlU96Hw9nlvqpBPlSqcTV","album","2012-10-22",2012,"day",0.505,0.443,2,-7.039,1,0.0276,0.035,3.15e-06,0.0921,0.123,94.069,"7vvIpJZye5cRR6De1LKM0m","https://api.spotify.com/v1/audio-analysis/7vvIpJZye5cRR6De1LKM0m",4,1,298293,FALSE,"https://api.spotify.com/v1/tracks/7vvIpJZye5cRR6De1LKM0m",FALSE,"The Last Time",NA,10,"track","spotify:track:7vvIpJZye5cRR6De1LKM0m","https://open.spotify.com/track/7vvIpJZye5cRR6De1LKM0m","Red (Deluxe Edition)","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1KlU96Hw9nlvqpBPlSqcTV","album","2012-10-22",2012,"day",0.624,0.34,7,-12.411,1,0.029,0.632,0.0337,0.121,0.261,129.987,"5QKhg4r4Ibt0LVTmWEXTEg","https://api.spotify.com/v1/audio-analysis/5QKhg4r4Ibt0LVTmWEXTEg",3,1,283680,FALSE,"https://api.spotify.com/v1/tracks/5QKhg4r4Ibt0LVTmWEXTEg",FALSE,"Sad Beautiful Tragic",NA,12,"track","spotify:track:5QKhg4r4Ibt0LVTmWEXTEg","https://open.spotify.com/track/5QKhg4r4Ibt0LVTmWEXTEg","Red (Deluxe Edition)","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1KlU96Hw9nlvqpBPlSqcTV","album","2012-10-22",2012,"day",0.624,0.458,6,-6.755,1,0.0287,0.36,3.89e-06,0.303,0.436,80.017,"7gdwoOmi258QJq0hmQ4hto","https://api.spotify.com/v1/audio-analysis/7gdwoOmi258QJq0hmQ4hto",4,1,243933,FALSE,"https://api.spotify.com/v1/tracks/7gdwoOmi258QJq0hmQ4hto",FALSE,"Everything Has Changed",NA,14,"track","spotify:track:7gdwoOmi258QJq0hmQ4hto","https://open.spotify.com/track/7gdwoOmi258QJq0hmQ4hto","Red (Deluxe Edition)","F#","major","F# major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1KlU96Hw9nlvqpBPlSqcTV","album","2012-10-22",2012,"day",0.62,0.506,7,-7.327,1,0.0312,0.187,1.47e-05,0.102,0.275,126.015,"5AsmAjBSSQjRPWgAYIp8tm","https://api.spotify.com/v1/audio-analysis/5AsmAjBSSQjRPWgAYIp8tm",4,1,285560,FALSE,"https://api.spotify.com/v1/tracks/5AsmAjBSSQjRPWgAYIp8tm",FALSE,"The Moment I Knew",NA,17,"track","spotify:track:5AsmAjBSSQjRPWgAYIp8tm","https://open.spotify.com/track/5AsmAjBSSQjRPWgAYIp8tm","Red (Deluxe Edition)","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1KlU96Hw9nlvqpBPlSqcTV","album","2012-10-22",2012,"day",0.733,0.59,5,-5.86,1,0.0284,0.272,0,0.136,0.633,125.048,"6cf6rLb8qcklvJv90W6HCW","https://api.spotify.com/v1/audio-analysis/6cf6rLb8qcklvJv90W6HCW",4,1,220320,FALSE,"https://api.spotify.com/v1/tracks/6cf6rLb8qcklvJv90W6HCW",FALSE,"Girl At Home",NA,19,"track","spotify:track:6cf6rLb8qcklvJv90W6HCW","https://open.spotify.com/track/6cf6rLb8qcklvJv90W6HCW","Red (Deluxe Edition)","F","major","F major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1KlU96Hw9nlvqpBPlSqcTV","album","2012-10-22",2012,"day",0.828,0.64,2,-8.248,1,0.0355,0.175,6.14e-05,0.0996,0.519,109.993,"7BT9K9BDqq6HI2oWH5UMZQ","https://api.spotify.com/v1/audio-analysis/7BT9K9BDqq6HI2oWH5UMZQ",4,1,239720,FALSE,"https://api.spotify.com/v1/tracks/7BT9K9BDqq6HI2oWH5UMZQ",FALSE,"Treacherous - Original Demo Recording",NA,20,"track","spotify:track:7BT9K9BDqq6HI2oWH5UMZQ","https://open.spotify.com/track/7BT9K9BDqq6HI2oWH5UMZQ","Red (Deluxe Edition)","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1KlU96Hw9nlvqpBPlSqcTV","album","2012-10-22",2012,"day",0.678,0.902,1,-4.659,0,0.0358,0.113,0.000235,0.0722,0.637,124.998,"4mqgn90sCeVSYqcoftTQTd","https://api.spotify.com/v1/audio-analysis/4mqgn90sCeVSYqcoftTQTd",4,1,226280,FALSE,"https://api.spotify.com/v1/tracks/4mqgn90sCeVSYqcoftTQTd",FALSE,"Red - Original Demo Recording",NA,21,"track","spotify:track:4mqgn90sCeVSYqcoftTQTd","https://open.spotify.com/track/4mqgn90sCeVSYqcoftTQTd","Red (Deluxe Edition)","C#","minor","C# minor"
