"jobSuccess","GPA","ParentalIncome_k","WorkedInSchool","DeansList","StudentClubs","SAT"
793.351622231382,3.83418015590978,68.163257893016,0,0,0,1635.65496971304
735.381192339454,3.0413005715501,61.6711043291498,1,0,1,1351.68709040967
795.266700024917,3.65346392015243,67.5175271755928,0,1,0,1657.07562758476
858.12335402865,2.97809204069053,84.0009922543731,0,0,1,1858.29120143213
823.619802605749,2.88496693607482,99.8673317289522,1,1,1,1510.11256255151
729.929341882461,3.22856114479994,66.8453582500793,1,1,0,1228.23691033989
844.647500056268,2.37336497162513,75.6698134961912,0,0,1,1850.03511094588
762.637097454627,2.80833525677092,57.3398289874469,1,0,0,1452.93206520735
805.432328071053,2.80709604137072,84.4852972693805,1,0,1,1573.13729774769
847.276253470027,3.21067999584675,45.4556039937536,1,0,1,1854.53887889239
778.544227765407,2.76529767790229,44.6330592635033,1,0,1,1578.42659002141
731.896794670696,3.11017258009118,60.1982284837589,1,0,0,1291.70705736882
788.575998846654,2.55699104774119,51.5977863366328,1,0,0,1550.20462979407
710.454693766846,3.36561304881758,78.6746624979457,1,1,0,1040.29160338843
808.400342545856,3.0922337240712,37.9022446059804,1,1,0,1712.38376901791
952.837794614466,2.84274339313163,82.7272410516191,1,0,0,2356.22052828568
670.426424634054,3.14550509175816,61.8438997358699,1,0,0,980.575090573265
722.405780007278,2.82080411833337,61.1218758621593,0,1,1,1299.20005134661
722.623112801995,3.14801303360322,51.9771687789143,1,0,1,1198.31523027104
831.006919800702,2.44725037366101,97.4370197844374,1,0,0,1648.67778860633
784.721254425764,3.05667726132347,73.1635316924102,1,0,0,1504.60833034069
808.183308748522,2.68198616351497,57.7015738123191,1,0,0,1591.28189646485
852.495058321703,2.6700463441701,58.8566654246262,0,0,1,1914.59655043298
805.89181441404,2.19555015362606,48.797793931363,1,0,1,1654.29446378727
867.889627547089,2.83456525040215,54.8894608823099,0,1,0,2039.83124972277
677.305772910082,2.681738382478,57.1525395050672,1,0,0,1053.26972071852
819.796247901585,2.7149073130824,90.0617678272143,1,0,0,1517.3979560486
799.449761637441,2.99922296445239,71.363894957088,0,0,0,1659.70766372503
734.71753530766,3.13587340257611,80.8869494614621,0,0,1,1262.48849770016
849.764344098429,3.22788878558591,89.489083108184,0,1,0,1755.61315914323
729.020739035613,3.03039825378876,77.9370093021728,1,0,1,1158.50774787389
850.99102010638,3.0272975400747,65.5710548369671,1,1,1,1722.2577834711
940.617328412017,2.81859183534881,57.6058407861966,1,1,1,2266.02171124074
761.936744324324,2.83274495226868,68.062083557647,1,1,0,1358.8487096386
685.991500147171,2.7988437866291,94.4401807878186,0,0,1,998.702396114701
904.815638382567,3.3123379390443,110.333445143201,0,1,0,1965.16139069764
803.481269558602,2.93554750830813,101.658673784739,1,0,0,1448.78555005912
744.554358846677,3.07917268585176,64.0790744483482,1,0,0,1370.47539390103
860.161090307129,3.40151285613353,56.5723245840629,1,0,0,1847.94134339425
783.355340250687,3.89896772947558,65.1646457217537,1,0,0,1500.9042450149
828.956256074293,2.55896589828144,87.9779049561319,1,0,0,1675.15481835503
790.050779395216,3.46138295258588,63.9989831298493,1,0,0,1563.64261896375
770.894442558505,3.04516942640478,52.6809560904438,1,0,0,1493.83613115473
839.842445832659,2.56121453523959,83.1657545898354,1,0,0,1725.25272984288
854.916964898146,2.7979739174816,67.6400198548832,1,0,0,1772.73644137934
866.509538584523,2.85755342192453,82.5746560717719,1,1,0,1819.44941067017
821.23357714093,2.84683866949925,80.4641585966781,1,0,0,1582.22402356055
740.89001115473,3.13006463285763,73.203662327485,1,0,1,1265.40932597983
852.674633255229,3.02923534349611,59.8317311413415,0,0,1,1855.85746343658
918.251626256819,1.93897307870894,79.2857057668598,1,1,1,2040.00152431437
706.809150092785,3.13332667973226,76.00568065539,0,0,0,1087.18743738848
778.35970726146,2.40448227573656,57.2670754143193,0,1,1,1516.12818575043
741.469209883102,3.24252248331937,68.0574276404846,1,1,1,1237.98934027126
913.917671684661,2.75051674979409,73.68291429117,1,0,0,2158.07510848043
864.232887704801,3.10801118087357,94.5247553212408,1,1,0,1745.33681958787
685.280913903238,2.77879825919398,70.8791756917269,0,0,0,1024.14351578777
764.830259074794,3.14744630804786,59.0500815014361,1,1,0,1484.88211122607
655.410619300233,2.53010792847252,62.6248918820625,1,0,0,846.89925465271
866.605350254322,3.14447123200999,70.5889432059019,1,1,0,1824.46425537263
828.181970858344,2.57307029878902,73.795851095891,1,0,0,1639.65433592131
811.873727256222,3.10256233077955,84.4248827730042,1,1,0,1514.21742845213
708.232257002515,3.06452341226882,66.8370357214063,1,0,0,1156.84004079945
755.372691667542,3.20889654176247,62.5275863775255,1,0,1,1309.6852674454
763.422246497614,2.75418835362456,53.2201459606812,1,0,0,1449.73205546044
756.594340058302,2.96932332942409,72.1982375787884,1,0,0,1354.92264653014
794.862505545701,3.48704105956595,61.0308119500533,1,0,0,1607.86788377971
681.053366555115,2.80015755461153,70.5565295493051,0,1,0,1015.03659903484
754.007724071467,3.14470126608221,59.6199929266879,1,0,0,1482.73513796498
833.565642378897,3.63121206981715,81.1431189149195,1,0,1,1657.7396923844
804.865502815204,3.25360273763099,97.4592000703564,1,0,0,1463.74848225821
917.911424765935,2.90892576289918,106.216139532353,1,0,0,2000.38024969541
837.386415579695,3.26824540285064,53.701188636414,1,1,0,1801.47655941865
809.563217065998,3.29962178044014,65.2300017941712,1,1,1,1582.74167001846
740.613919791792,2.9812817128376,76.9650991149259,1,0,1,1212.84067044435
795.84069186022,2.99746526733261,54.4814509539903,0,0,0,1676.02808461401
834.735528173735,2.27328497908664,81.3349801511729,0,0,1,1675.54410749607
839.96895105219,2.77529604199008,88.7331536827866,1,0,0,1698.1937290546
953.406311599318,3.02615675500321,81.5555594431201,1,0,1,2168.11846010073
819.588765536865,2.7616264572923,43.0741606435395,0,0,1,1741.54828541726
755.477933581997,2.48978873273801,69.7846354535777,1,0,0,1370.11711167928
765.587984088973,3.12004692828866,75.7308213834405,1,1,0,1312.86949461078
828.217566398851,2.7898533766263,77.2832029650519,1,1,0,1699.07111900393
789.468472373476,2.93704850861053,66.8712674907886,1,0,0,1536.14843298844
790.751414718946,3.27804970291804,67.0927237242137,1,1,1,1493.77484758635
961.666855699614,3.06650272880538,53.3104164982011,1,0,0,2378.62026972719
818.405041190393,2.56196377800063,74.2328728483513,1,1,0,1633.02413305926
814.035365953958,3.05848816318186,68.7192922351418,1,0,1,1557.56787464979
783.638419636184,2.53336432001597,67.6174285535595,0,0,0,1530.58149297279
865.547513956249,2.58299558140216,81.5734023588796,0,0,0,1865.64157279662
891.751396410843,3.17678058528482,60.7720065376919,0,0,1,2085.41200362133
689.829894942733,2.88040454035121,88.8174359699443,0,0,0,1110.18878094706
754.300952487067,3.11126647002809,58.5267324553018,1,0,0,1433.98278759159
855.119003487222,2.63356083103783,56.9777894021102,1,0,1,1993.90132987019
762.748547481683,2.45264400000143,72.7041431398816,0,1,1,1452.06296208627
877.682997635983,3.27593600965687,75.0387138547949,1,0,1,1880.88434586111
790.612722742173,2.78117343769381,70.6417960991564,1,0,1,1471.35228870974
670.667099340729,2.32572969895727,63.0413172497061,0,0,1,1016.23011279759
698.168898909341,3.84641025838087,43.5338598020366,1,0,1,1167.93035229589
721.184347703031,2.95818063146839,65.9327869165665,0,0,0,1362.18079944644
850.505068976797,3.67616746821684,59.6327911739412,1,0,0,1908.89917734907
758.037814531728,2.77372686816899,97.0694611164244,1,1,0,1286.18263672976
796.087864155442,2.83997825569882,64.0050819874572,1,1,1,1578.14468060023
878.960156767266,3.50935906276749,83.1813065355208,1,0,0,1921.94603369708
827.464272340543,3.60347027562591,74.4512464663991,1,0,1,1618.73276819342
770.593826519679,2.47448448461344,83.6965983381703,1,0,0,1304.91598764181
862.225066703144,2.88121614197442,76.9343615890001,1,0,1,1776.73922546039
868.47487509374,3.75384248196601,102.256943547582,0,1,1,1739.83894930472
794.950725078967,2.76506055561929,63.5074965184414,0,0,0,1566.87870214579
865.334643533787,3.77270145207997,77.9324349115108,1,0,0,1798.25949323177
782.622532700334,2.5874995691471,59.952188638458,1,0,1,1521.96057374922
782.747820121158,2.84434218806964,80.0633606249721,1,1,0,1358.27482369775
793.349844802366,2.79764742089352,77.6474347396935,1,0,0,1481.93850173952
825.996076773818,3.25070734398292,86.6049579486043,1,0,1,1578.34212082563
907.726979184122,2.93752698890146,68.722638771942,1,1,0,2153.78346090696
837.224979747422,3.79854399561167,82.4329474719685,0,1,1,1737.70633067245
875.432889613191,2.86859653669985,83.0498626396548,0,0,0,1888.93405632201
704.330529898201,2.80778550931848,77.392952220363,0,0,1,1125.12733784868
834.439394614363,2.86215040880853,74.4487217521754,1,1,0,1741.06829987839
830.369960202712,3.11361554741867,43.5352519248077,1,0,0,1917.9594708401
846.994559810219,2.69373667153412,49.7383875659408,1,1,1,1844.0962455346
794.240348150664,2.29008345271307,70.317473275475,1,1,1,1508.68647107214
836.305776577988,3.00011789453378,70.3706806530815,1,0,1,1648.10314164303
762.774098578317,3.40824954583713,66.1889052947824,1,0,1,1412.81169553753
819.160734078126,3.5583435030225,78.1267481440767,1,1,0,1580.38130643066
726.568199511349,3.57295501887325,59.7546541277446,1,0,1,1169.37993326328
852.843452098939,3.4582968237893,96.0434652635871,1,0,1,1664.44545026656
789.089373009922,2.70394829525236,73.1475747945823,0,0,0,1551.55600931394
892.195839311583,2.92535882479478,77.1392178222808,1,1,1,1943.81968698721
812.86933060713,3.01261228997646,56.5235554824799,0,1,1,1747.05058840073
782.538911300818,3.11045123345587,47.5191946116818,1,0,0,1550.97512015957
910.648454026861,3.15723388990052,87.2410419525405,0,0,1,2053.21540890457
890.958613310505,2.87898309209516,85.8887129812942,1,0,1,1891.95812693626
800.856927877484,3.30517781361518,74.595298783848,0,0,1,1581.21299878277
874.003500809417,3.00950722951258,91.5098755928836,1,0,0,1843.92981410636
710.218501041159,3.24680308414614,93.4414953699136,0,0,0,1081.83005302432
845.579072782941,2.41379375764249,88.0418352328804,0,0,1,1687.31264443982
810.450725996663,2.72126702419407,110.808028105148,1,0,0,1446.79719958868
972.720494246675,2.68770968591157,102.122044181311,0,1,1,2227.4742944607
838.046910576729,2.90266574454726,62.9593724161053,1,0,1,1790.97691958407
802.185088755758,2.39505658336841,63.0041506101518,1,0,0,1545.28997290233
754.07322077089,2.2456350559149,55.6204631611807,1,0,1,1318.09502892033
925.296343433138,3.12921275014445,88.9262923138674,0,0,0,2194.30117530575
828.275827910173,2.94232526590853,88.010174474692,1,1,1,1546.28771280232
797.483639378771,2.79209359242327,80.8876941729815,0,0,1,1541.31560308225
644.081683171865,2.63815883091113,51.8621578575713,1,1,0,857.702306530181
851.989512255352,2.96956828322675,109.463720198224,1,0,1,1590.60911733983
827.670356211788,3.18443459048079,70.5791320757725,1,0,1,1656.92880340013
780.992464151206,2.85865690095232,66.6705395360737,1,0,1,1388.81502622008
784.900511683579,3.21035693107663,64.3004071491749,1,0,1,1424.38466816259
861.627660976605,2.55973533079739,56.2175738441001,1,0,1,1925.13947920275
729.751255575887,2.83808668824726,47.5972095082749,0,0,1,1334.82884286727
819.495618498341,3.0908620219479,59.7908377223868,1,0,1,1688.42671031903
850.227683844105,2.72937283952223,82.9722945559514,1,0,1,1729.90319215575
808.523938629851,3.22443325200522,95.3307593419583,1,0,0,1523.48770919854
871.708782189731,3.25052835221769,58.3086225390064,0,1,1,1990.44305886174
884.738058438676,2.64728236880545,56.6885222681447,1,0,1,2063.4441473762
856.208988250407,3.16731247857949,39.5365889842983,1,0,0,2005.98637947219
757.804853229619,2.7151376734624,71.6722197032921,1,0,0,1411.56481667042
860.975808473975,2.60836395812936,64.2256234622979,1,1,1,1915.70605667063
836.674080573215,2.8943787188781,72.0852962362398,1,0,1,1732.8074585198
784.052231882501,2.521428658774,69.9816379048758,1,0,1,1556.23033531919
848.218564123865,2.62423022353684,58.3609236211217,1,0,1,1789.20918415262
741.668665368053,2.50844384407517,70.6993308486235,1,0,1,1276.85091086177
808.078546068591,2.82271389027917,88.3022160810343,1,0,0,1494.17531192365
906.02001237906,2.55075949126022,70.7265944465137,1,0,1,1953.17460716461
913.74143945127,3.16019418382535,75.9056113703557,1,0,1,2046.22182792766
793.593036358197,2.99496912445389,57.290341789761,0,0,1,1615.82279302496
807.194472911779,2.75090540854095,86.6987589067807,1,1,0,1572.50483427861
689.243945094771,2.52982528821808,55.8527071034621,1,0,0,1135.84977658525
831.558041188018,3.44852084390615,71.3252660188625,1,1,1,1622.3459092788
723.389670895764,2.97485284575389,65.3437406843186,1,1,1,1109.88772768008
786.015231448151,2.67983422594568,55.5004631170326,1,0,0,1518.71630756857
799.223959057042,2.8187408314281,60.1912535626012,1,1,0,1471.48508254424
743.33576729556,3.24537522396863,52.8000986725785,1,0,1,1340.3208419132
767.614316324708,2.86198762960746,59.9657159096945,1,0,1,1380.36954838549
747.841396266574,3.54787443123116,64.1121542347316,1,0,0,1280.7098653749
864.039769774759,2.32455661414174,42.8364631372469,1,0,0,1990.97125609013
768.822789503485,2.73261511733834,79.8920614922631,1,0,0,1412.5599626057
788.099931650911,2.39175860771698,44.5397545733508,1,0,0,1686.50924650638
821.604790315933,3.05520171175222,88.183709731272,1,0,0,1592.12689136269
858.596812586939,2.88602238619767,90.3629394494177,1,0,1,1708.88261372596
824.697184154718,3.59890234334652,82.544822041544,1,0,0,1642.45381001719
792.469112056463,2.59611607311119,44.2853268320127,1,0,1,1641.93694744583
841.016915716532,2.9045592163286,49.9107816261889,1,0,1,1804.22691056375
835.198157972785,2.32266533716911,62.7800549129155,0,0,1,1830.72626441007
842.987228475827,2.99520256077649,60.9534456958802,1,1,1,1726.08606298187
826.113194184426,3.53066006918521,60.30195882183,1,0,0,1756.04654218267
813.462105844606,2.7563037583515,83.9146854555427,0,1,1,1605.43575145057
740.540903630031,3.15323068387823,48.4782386090779,1,0,1,1342.75429325669
729.624020823367,2.81689328684326,53.3176344080994,1,0,0,1289.14385848127
853.991337348672,3.09577709119502,86.0025576143144,0,0,0,1816.33419992025
868.114421174785,2.96417296224535,46.7345009709879,1,0,1,1942.39430702908
694.247503350071,2.53114411829286,47.3700568951872,0,0,1,1205.55717095956
906.935640711459,3.37414457970837,81.0069846510083,1,0,0,2067.97732031143
765.649452559325,2.72013303400905,94.5977748606975,0,0,0,1377.75672500682
779.249477871215,2.64807571587527,77.803175745218,1,0,1,1367.1114822572
743.653455710778,3.31637624682797,75.7892575436338,1,0,1,1255.86039060162
795.921322496373,3.22738367289167,94.1297867890043,1,1,0,1403.2009173187
843.638039531132,2.50855294203867,66.8398796683866,1,0,1,1700.44962177345
814.322238062229,2.58142066326068,83.714077845164,0,1,0,1678.89878802972
920.437037973297,3.51383670738844,75.0329769374775,1,0,1,2058.72679857429
682.082994044761,3.04362901160773,69.9455325269011,0,0,0,1100.21247709105
781.180622071666,2.83364064607688,73.2064417171707,0,1,0,1561.55025600731
798.757490842913,3.49072192762019,77.1046827907039,1,0,0,1433.30575921633
782.019216666896,2.9802871994322,59.7992297251647,1,0,0,1449.44983856421
873.902261166894,2.89097841335424,53.3268186591656,1,0,0,1963.68526659196
943.209879299619,3.08445355072407,74.4849575374603,1,0,0,2184.85929563018
701.087174931587,2.29338807819168,68.9023281685346,0,0,0,1253.13381546975
779.655851483364,2.97815787628343,92.3298821169282,1,0,1,1370.31853762558
803.579250538771,3.50260757110926,53.0913532579748,1,0,0,1599.00280841177
731.89083228084,2.95459816371386,71.1676689185242,0,0,1,1260.86028127959
815.894793021463,2.99411074417654,83.9645120112561,0,0,1,1600.70151790805
760.963713522161,2.89243609024361,69.4647849669903,0,0,0,1446.63638297256
898.070267697374,2.6132169011058,76.0688386538532,1,1,0,1933.39307924489
787.492945965615,3.29801841005576,62.7495402984184,1,0,0,1537.28229752231
944.99753411209,2.57927873813652,89.1796459922919,0,0,0,2243.19132937641
830.567114557333,3.04721770790558,77.5047800144076,1,0,1,1643.40998174395
736.712032073144,3.03166979926286,71.8636416332152,1,0,0,1299.99691558534
709.468325733686,2.68672342228739,81.4531847507274,0,1,1,1078.71013831511
759.26352331412,3.13040531916682,74.4959903807224,1,1,0,1363.61883299118
874.452616627149,3.18296250468955,74.8158157883492,1,0,0,1983.99666473599
727.242597496411,3.17077361432511,76.8542807273115,1,0,1,1131.90918174202
772.132826025965,3.05158466182933,56.8014827303541,1,1,1,1459.7246085269
925.530729370343,3.24549810272054,89.3932388548701,1,1,1,1957.81150991627
811.014524093525,3.2363476819358,70.0543219458868,1,0,1,1630.13674408248
924.025715885801,3.20911853769495,98.7216289753152,1,1,0,1981.45088381857
862.3614586188,2.45641118562753,67.7475507682638,1,1,1,1812.93107038845
934.802130198942,3.07823062614128,72.6413051877337,1,0,0,2102.0437328405
741.283409822887,2.95909520344727,53.470231204246,0,0,0,1493.4960833992
858.895594956192,3.23037598122737,48.3879434736924,1,0,1,1829.92994069892
835.006734017694,2.7657255457561,78.9002344078828,1,0,0,1672.87620597762
689.970358583352,3.23860924164858,68.2376059677092,1,1,1,1041.85000469195
827.089553086595,2.88006078799256,56.2740489732829,1,0,0,1749.97892663734
902.768900190113,3.06356397004067,71.5688727030203,1,0,0,2029.27414821007
783.645263103159,2.67821492226799,91.175875215644,1,0,1,1412.15750146783
765.403849076085,3.17196917937021,62.2339951350897,0,0,1,1442.66888007193
704.735244333569,2.63369482760546,70.8703777113861,1,0,0,1159.55374447661
813.763963325223,3.31190009433369,61.9030752836918,1,0,1,1541.8907811919
820.277656804022,3.01303701640846,77.8512581194352,1,1,0,1608.61655182121
689.939286098737,2.73854355894026,59.1541872669838,0,0,1,1064.18210571383
822.62828706935,2.63766768263078,58.2591230647137,0,1,0,1812.60180780586
714.735820152886,2.43857086567702,77.4183892352133,0,0,0,1198.11887012418
818.796887214561,2.72922284828291,79.2461897411979,0,0,1,1621.58754918626
744.861477460874,3.36439073518751,66.7796215932478,1,0,1,1158.32122352393
831.116632362298,3.26002134588569,85.8194123250217,1,1,1,1662.01093100943
953.428207835844,3.0604503754944,83.3570349682657,1,0,1,2285.30859351089
796.337573187413,2.90353114404655,84.6984199011056,1,0,0,1481.31397599089
856.680654767837,3.07004471911556,89.1893147868421,0,1,1,1793.44842849534
734.415473739285,3.07350318668345,77.1432835573124,1,0,0,1220.39925823976
770.473184116345,3.38121205743504,80.7717753000379,1,0,1,1411.60735214607
690.017669394632,2.99604142405532,52.9169873737697,1,0,0,1088.37435796659
745.522314864803,2.86318290878635,68.7428681432136,0,0,1,1276.77010760765
787.62693453221,2.83231184310383,85.2656009443346,1,0,0,1339.47513855257
748.119736472127,3.41624182036131,56.4651488979433,1,1,0,1321.39781508073
808.853251781854,2.98819766195585,72.3189623606809,0,1,0,1661.95845876757
834.689518417017,2.8012597237791,101.218260683339,0,0,0,1606.43058814739
764.581000182813,3.93722742712684,75.580436756051,1,0,0,1357.42651929517
776.424381973427,3.50255052982077,50.4060126566519,0,0,0,1550.59437114518
793.326536170302,2.84146043097031,74.7598945426391,1,0,0,1496.37873878082
759.263646966324,2.71718623631623,77.7552215178092,1,1,0,1301.69072925291
806.291349482142,2.02755530142409,67.6977816070158,1,1,1,1601.16477575964
796.73987222211,2.8239937943223,71.2614039522065,1,1,0,1530.44246342705
807.784426721764,3.2575796464133,42.1901497516665,1,0,0,1726.57826105143
819.376557561048,2.78331146186492,73.5824095890975,1,0,1,1629.93866612223
852.34024261773,3.5304975376258,85.3225066782612,0,1,0,1827.82445612891
850.429932219401,2.50270288717039,73.00449511574,1,0,1,1813.15623869598
784.806496402814,2.55463272271366,51.4884195298441,0,0,0,1562.8733117028
681.774390862609,2.99077633707431,60.6502214287612,1,0,0,992.881625523414
793.980953581696,3.6494181858771,56.3481042896801,0,0,0,1763.17066423778
832.167656545175,2.5876865870947,92.9291018932122,0,0,1,1539.77758353106
804.255751155479,2.60676881627207,47.8932380168048,0,1,0,1736.23755628856
867.349116019558,2.96920115368254,79.3273186295976,1,0,1,1860.13841815627
787.515501567692,3.10977355781237,69.7285991916498,1,0,1,1503.35765592334
867.842117406838,3.31210761882898,73.9950750372907,1,0,0,1798.2933742449
722.05655609098,3.4681208531638,84.3608547079904,1,0,0,1113.92407323955
837.91498122424,3.30221941867952,71.1445197537677,1,1,0,1777.39168447151
719.628228338051,2.90313233461942,68.4310204519501,1,0,1,1126.44158184502
774.950825135837,2.8320119764116,62.9705691060015,0,1,0,1532.85430694377
782.36296044934,3.04667433657213,59.5964248047715,0,1,0,1576.86473505331
987.390184902742,2.92986475932913,96.5737364049808,0,1,1,2383.50630394395
842.979100451597,3.08813715656158,89.8622153062426,0,1,1,1662.89790926559
839.488526946131,2.60989985635238,89.2896397539475,1,0,0,1760.15815221686
860.065000194281,3.00001735468271,79.4238492115253,1,1,1,1667.57123568588
835.386734596801,2.4854120434379,76.1908306309739,1,1,1,1579.90046120087
782.021752132122,3.51250898856593,78.1729167568627,1,0,1,1472.89657032304
777.010070333085,3.28331685032491,92.0666958234267,0,0,0,1381.89898360767
788.87691690034,2.85929609344164,78.9283150122908,0,0,1,1501.82865818686
